iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,1.2331847136995135,1.2331847136995135,False,0.0,logei,0.0,False,False,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.016870752200555117,0.016870752200555117,0.016870752200555117,0.016870752200555117,1.2331847136995135,0.016870752200555117,branin
2,8.284448852745307,1.4928212308202027,0.980580217349636,0.980580217349636,False,0.0,logei,0.0,False,False,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.2694752485504327,0.2863460007509878,0.016870752200555117,0.1431730003754939,1.2331847136995135,0.016870752200555117,branin
3,5.1280461643656485,1.3591960402050662,0.6042195728302557,0.6042195728302557,False,0.0,logei,0.0,False,False,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.6458358930698129,0.9321818938208007,0.016870752200555117,0.31072729794026693,1.2331847136995135,0.016870752200555117,branin
4,6.890364797811311,8.41747724312279,-2.1028324465741894,-2.1028324465741894,False,0.0,logei,0.0,False,False,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,3.352887912474258,4.285069806295058,0.016870752200555117,1.0712674515737646,1.2331847136995135,0.016870752200555117,branin
5,4.255089974049766,9.569260034533663,-2.071428512488231,-2.071428512488231,False,0.0,logei,0.0,False,False,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,3.3214839783883,7.606553784683358,0.016870752200555117,1.5213107569366717,1.2331847136995135,0.016870752200555117,branin
6,10.0,2.9526418749055687,1.1759804591207645,1.1759804591207645,False,0.0,logei,0.21350860001984984,False,False,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.07407500677930412,7.680628791462662,0.016870752200555117,1.2801047985771103,1.2331847136995135,0.016870752200555117,branin
7,9.928047635589062,0.9011142068915656,0.9956371494386105,0.9956371494386105,False,0.0,logei,0.20174429996404797,False,True,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.2544183164614582,7.93504710792412,0.016870752200555117,1.1335781582748743,1.2331847136995135,0.016870752200555117,branin
8,0.10674854043801418,4.104204970803722,0.1907803845370829,0.1907803845370829,False,0.0,logei,0.13825489999726415,False,True,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,1.0592750813629856,8.994322189287105,0.016870752200555117,1.1242902736608882,1.2331847136995135,0.016870752200555117,branin
9,8.856849896756572,2.1880182108794157,1.1768321351440785,1.1768321351440785,False,0.0,logei,0.15064920001896098,False,True,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.07322333075599019,9.067545520043096,0.016870752200555117,1.0075050577825662,1.2331847136995135,0.016870752200555117,branin
10,9.08302704546056,2.8656240663272103,1.2023910032112155,1.2023910032112155,False,0.0,logei,0.24004649999551475,False,True,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.04766446268885316,9.11520998273195,0.016870752200555117,0.9115209982731949,1.2331847136995135,0.016870752200555117,branin
11,9.914479477596064,3.661217564630459,1.169685699016804,1.169685699016804,False,0.0,logei,0.22095360001549125,False,True,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.08036976688326458,9.195579749615213,0.016870752200555117,0.8359617954195648,1.2331847136995135,0.016870752200555117,branin
12,8.354413832689284,2.699100255927508,0.9651354354510422,0.9651354354510422,False,0.0,logei,0.14963040000293404,False,True,10,6e60c27a-f166-4f2c-abe7-4603f18d0f32,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.2849200304490265,9.480499780064239,0.016870752200555117,0.7900416483386866,1.2331847136995135,0.016870752200555117,branin
