iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,1.2331847136995135,1.0310321715207598,True,-0.20215254217875378,logei,0.0,False,False,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.016870752200555117,0.016870752200555117,0.016870752200555117,0.016870752200555117,1.2331847136995135,0.016870752200555117,branin
2,8.284448852745307,1.4928212308202027,0.980580217349636,1.2826366747149562,True,0.3020564573653203,logei,0.0,False,False,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.2694752485504327,0.2863460007509878,0.016870752200555117,0.1431730003754939,0.980580217349636,0.2694752485504327,branin
3,5.1280461643656485,1.3591960402050662,0.6042195728302557,0.879328916102974,True,0.2751093432727183,logei,0.0,False,False,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.6458358930698129,0.9321818938208007,0.016870752200555117,0.31072729794026693,0.980580217349636,0.2694752485504327,branin
4,6.890364797811311,8.41747724312279,-2.1028324465741894,-2.185516076209884,True,-0.08268362963569453,logei,0.0,False,False,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,3.352887912474258,4.285069806295058,0.016870752200555117,1.0712674515737646,0.980580217349636,0.2694752485504327,branin
5,4.255089974049766,9.569260034533663,-2.071428512488231,-1.5426730044751502,True,0.5287555080130808,logei,0.0,False,False,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,3.3214839783883,7.606553784683358,0.016870752200555117,1.5213107569366717,0.980580217349636,0.2694752485504327,branin
6,10.0,0.0,0.7445238005749768,0.7219750301479295,True,-0.022548770427047282,logei,0.12570830003824085,False,False,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.5055316653250919,8.11208545000845,0.016870752200555117,1.3520142416680752,0.980580217349636,0.2694752485504327,branin
7,7.858642475571653,0.9162015218548536,0.7779325969852018,1.0053251717429548,True,0.22739257475775299,logei,0.24849209998501465,False,True,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.4721228689148669,8.584208318923316,0.016870752200555117,1.2263154741319024,0.980580217349636,0.2694752485504327,branin
8,10.0,1.4332045059516414,1.0581719299910928,1.2083394721346552,True,0.15016754214356243,logei,0.2074674000032246,False,False,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.1918835359089759,8.776091854832293,0.016870752200555117,1.0970114818540366,0.980580217349636,0.2694752485504327,branin
9,9.221679982575674,1.314411231554341,1.1932669162052774,1.327504777065195,True,0.13423786085991773,logei,0.1540849000448361,False,True,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.0567885496947913,8.832880404527085,0.016870752200555117,0.981431156058565,1.1932669162052774,0.0567885496947913,branin
10,0.3295663884690736,3.818831370999419,0.22211573474434126,0.0628438972963869,True,-0.15927183744795437,logei,0.15399319998687133,False,True,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,1.0279397311557275,9.860820135682813,0.016870752200555117,0.9860820135682813,1.1932669162052774,0.0567885496947913,branin
11,7.465663875408643,1.8533157187192895,0.6028118111352667,0.2529559745962162,True,-0.3498558365390505,logei,0.1785140000283718,False,True,10,16dfa3c7-634e-4083-811d-23d563173b5b,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.647243654764802,10.508063790447615,0.016870752200555117,0.9552785264043286,1.1932669162052774,0.0567885496947913,branin
