dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
rosenbrock,value,exact,drift,0,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.24244155858923383,-0.011252389530070683,0.5369137466688783,0.45154656607954335,-0.42422491079020846,0.9091080279686761,-0.4994931176846261,1.354692411383647,1.0096888167604596,0.36976143930031496,6.0,0.8125,0.5342145779928728,0.8666666666666667
rosenbrock,value,exact,drift,0,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.13000684144564448,0.026528545649456614,0.27175599351298374,0.47839548914836766,-0.20742279199552308,0.46743647488681206,-0.4797093570377891,1.3864835351527935,1.069724833865013,0.3449995607750772,4.0,0.4375,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,drift,0,0.25,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-0.08097491678798563,-0.04589796440548044,0.27181398658614253,-0.29790562952625427,-0.4184765581402397,0.25652672456426845,,,-0.6661372385005729,0.5417749225911396,3.0,0.625,0.5902788343489817,0.7692307692307693
rosenbrock,value,exact,drift,0,0.25,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.19817375343729227,0.060208771077851164,0.7564943460077774,0.26196329752245745,-0.7411380408452664,1.1374855477198509,-0.6469590444983127,1.1407636479799874,0.5857677408702171,0.5894885063900982,6.0,0.8125,0.6085042646607465,0.8666666666666667
rosenbrock,value,exact,drift,0,1.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.2327002186779683,0.0,0.49224964959590484,0.47272805347651425,-0.3785084493536848,0.8439088867096214,-0.48386423559977804,1.3797429624875797,1.0570520624446416,0.350100177903691,3.0,0.625,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,drift,0,1.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.27129840206819467,0.23358494756242187,0.3636403990117095,0.7460623264233593,-0.18022078967709665,0.722817593813486,-0.295171637444509,1.7218942036450486,1.6682460773342689,0.17059208787737176,2.0,0.1875,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,drift,0,5.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.2325149223816576,0.0,0.6608411979376654,0.3518468931829366,-0.5880278016273891,1.0530576463907044,-0.5752773300391962,1.239847613540706,0.7867535708291535,0.47542138784443483,3.0,0.625,0.5814717789342785,0.7692307692307693
rosenbrock,value,exact,drift,0,5.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.9090689045687054,0.06568578598024777,1.3952925118471613,0.6515256814252034,-0.8234155743552137,2.6415533834926244,-0.35789299494500354,1.5997872557444055,1.4568557127536266,0.2188816294452318,4.0,0.4375,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,drift,20,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-0.044034272409574846,-0.048025734848897494,0.048327050482417165,-0.9111723552339666,-0.10404023113296809,0.0159716863138184,,,-2.0374433255217355,0.11126657393662824,1.0,0.25,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,drift,20,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.01038865880312061,0.006004011306572021,0.026245367305976028,0.3958282877891036,-0.022199268900343936,0.04297658650658516,-0.5413830692401868,1.2898793515647475,0.8850989589137856,0.4261026807031058,3.0,0.625,0.5454114312999754,0.7692307692307693
rosenbrock,value,exact,drift,20,0.25,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-0.003959267767462115,0.0,0.07950237839025906,-0.049800620404423276,-0.10267450878621971,0.09475597325129549,-0.923971631120302,0.8303384848181569,-0.11135757254595353,0.9166968847271307,5.0,1.0,0.9166968847271307,1.0
rosenbrock,value,exact,drift,20,0.25,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.006806516241347005,0.0,0.016199707781368523,0.42016290251699856,-0.013308077692199665,0.026921110174893674,-0.5229468126897865,1.3179913873587221,0.9395128116516264,0.4006609334946546,1.0,0.5,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,drift,20,1.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-0.04604047000399718,0.0,0.1084678208502911,-0.4244620168735843,-0.18072105811741923,0.08864011810942486,,,-0.9491259235959973,0.3963016259871567,3.0,0.625,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,drift,20,1.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,-0.08488086260907135,-0.014718403270526093,0.1667784042253639,-0.5089439667163007,-0.29196360281358025,0.12220187759543755,,,-1.1380333063160388,0.31864458002309837,2.0,0.375,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,drift,20,5.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.07374500712451351,0.020770418643381028,0.1298634797168174,0.5678656330888652,-0.08750180032132338,0.2349918145703504,-0.41556252708958136,1.494966623126696,1.2697861576726566,0.2730043543293871,0.0,0.25,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,drift,20,5.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,-0.0376716365780263,0.0,0.11111915324384569,-0.33902019119384114,-0.17564428867179652,0.10030101551574391,-1.2254466568340994,0.5853048956286314,-0.7580721932544044,0.4906168134757975,3.0,1.0,0.5814717789342785,1.0
rosenbrock,value,exact,gaussian,0,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.07614739616347248,0.11443261476337474,0.1656600498223072,0.4596605895335107,-0.12954672364152825,0.2818415159684732,-0.49348729623281307,1.3642620562963617,1.0278323247745582,0.3621175030463715,3.0,0.3125,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,gaussian,0,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.1809236126767924,0.13269755016523144,0.20398685303717415,0.8869376137874007,-0.07235951884634889,0.4342067441999337,-0.2060026963028779,1.9103577477071787,1.9832527962300825,0.11836031369879862,2.0,0.1875,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,gaussian,0,0.25,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.10170365802731443,0.03541049677575847,0.35195747850435233,0.28896575364588184,-0.33530927193011506,0.5387165879847439,-0.6250730617093379,1.1700794431810535,0.6461470683216496,0.5533864072021702,3.0,0.625,0.5902788343489817,0.7692307692307693
rosenbrock,value,exact,gaussian,0,0.25,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.2533929121026552,0.06885298065564127,0.4336855426877939,0.584277978307131,-0.28509881279424026,0.7918846369995507,-0.40407933409653823,1.515279272414993,1.3064852772508924,0.26144365845268314,3.0,0.3125,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,gaussian,0,1.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.5230788605185406,-0.06766204779741658,1.239819708440599,0.4218991333638747,-1.016360635715639,2.06251835675272,-0.5216398622302715,1.320008721231667,0.9433951418498734,0.39889552358428104,6.0,0.8125,0.5342145779928728,0.8666666666666667
rosenbrock,value,exact,gaussian,0,1.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.6071928862998547,0.08527548368783266,1.11238618239296,0.5458472029863444,-0.7740169884768094,1.988402761076519,-0.4311030967260785,1.467913367368163,1.2205514512055922,0.28928609224163987,3.0,0.3125,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,gaussian,0,5.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.8764617480728493,0.13982382713618513,1.1420945015297315,0.7674161349160763,-0.5416358770230921,2.2945593731687906,-0.28133858330566747,1.7499807628085795,1.7159946447024965,0.16130453328223415,0.0,0.125,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,gaussian,0,5.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,1.4767768240418626,1.2157114341912103,1.1506641417542285,1.2834125705789907,0.04803858520160453,2.9055150628821207,0.022803406364257588,2.4738450908838656,2.86979775099237,0.045477877759867884,0.0,0.0625,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,gaussian,20,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-0.018727467931379138,-0.0010523496039440694,0.043212113183857946,-0.43338468201492303,-0.07238239315808179,0.034927457295323504,,,-0.9690776093924983,0.38738280057395486,4.0,0.4375,0.5342145779928728,0.7692307692307693
rosenbrock,value,exact,gaussian,20,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,-0.02371594482201398,-0.005571523182489102,0.045572571330097705,-0.5203995326537818,-0.08030176594816933,0.03286987630414137,,,-1.1636487304729777,0.3092465414490231,2.0,0.1875,0.5342145779928728,0.7692307692307693
