dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
rosenbrock,value,exact,drift,0,0.05,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.6,0.24244155858923383,-0.011252389530070683,0.00494778690998436,2.954628767818686,0.0,True
rosenbrock,value,exact,drift,0,0.05,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.4,0.13000684144564448,0.026528545649456614,0.002653200845829476,2.8165234220464064,0.0,False
rosenbrock,value,exact,drift,0,0.25,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,-0.08097491678798563,-0.04589796440548044,-0.0016525493222037918,2.6312122924414667,0.0,True
rosenbrock,value,exact,drift,0,0.25,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.19817375343729227,0.060208771077851164,0.004044362315046778,2.8846903340380545,0.0,False
rosenbrock,value,exact,drift,0,1.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.2327002186779683,0.0,0.004748984054652412,2.9448874279074206,0.0,True
rosenbrock,value,exact,drift,0,1.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.27129840206819467,0.23358494756242187,0.0055367020830243766,2.957814982668957,0.0,False
rosenbrock,value,exact,drift,0,5.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.5,0.2325149223816576,0.0,0.004745202497584847,2.94470213161111,0.0,True
rosenbrock,value,exact,drift,0,5.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.5,0.9090689045687051,0.06568578598024777,0.01855242662385112,3.5955854851694675,0.0,False
rosenbrock,value,exact,drift,20,0.05,anch5x3-detrend,logei,5,2,1.2,0.19999999999999996,1.6,-0.044034272409574846,-0.048025734848897494,-0.0015184231865370595,2.668152936819877,0.8083185127379189,True
rosenbrock,value,exact,drift,20,0.05,anch5x3-detrend,qnei,5,2,1.8,0.8,1.4,0.01038865880312061,0.006004011306572021,0.0003582296139007122,2.6969052394038826,-0.06945815199140633,False
rosenbrock,value,exact,drift,20,0.25,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.8,-0.003959267767462115,0.0,-0.00013652647474007244,2.7082279414619905,1.9217781786908865,True
rosenbrock,value,exact,drift,20,0.25,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.2,0.006806516241347005,0.0,0.00023470745659817557,2.693323096842109,-2.5434742679907547,False
rosenbrock,value,exact,drift,20,1.0,anch5x3-detrend,qnei,5,2,1.2,0.19999999999999996,1.2,-0.08488086260907135,-0.014718403270526093,-0.002926926296864525,2.601635717991691,-4.409829818158466,True
rosenbrock,value,exact,drift,20,1.0,anch5x3-detrend,logei,5,2,1.8,0.8,1.8,-0.04604047000399718,0.0,-0.0015876024139309392,2.6661467392254545,-4.084959736305359,False
rosenbrock,value,exact,drift,20,5.0,anch5x3-detrend,qnei,5,2,1.3,0.30000000000000004,1.0,-0.0376716365780263,0.0,-0.0012990219509664215,2.648844944022736,-9.332056960477122,True
rosenbrock,value,exact,drift,20,5.0,anch5x3-detrend,logei,5,2,1.7,0.7,2.0,0.07374500712451351,0.020770418643381028,0.0025429312801556318,2.7859322163539657,-5.187287028130381,False
rosenbrock,value,exact,gaussian,0,0.05,anch5x3-detrend,logei,5,2,1.0,0.0,1.0,0.07614739616347248,0.11443261476337474,0.0015540284931320869,2.788334605392925,0.0,True
rosenbrock,value,exact,gaussian,0,0.05,anch5x3-detrend,qnei,5,2,2.0,1.0,2.0,0.1809236126767924,0.13269755016523144,0.0036923186260569853,2.8674401932775546,0.0,False
rosenbrock,value,exact,gaussian,0,0.25,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.10170365802731443,0.03541049677575847,0.0020755848577002924,2.8138908672567666,0.0,True
rosenbrock,value,exact,gaussian,0,0.25,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.2533929121026552,0.06885298065564127,0.005171283920462347,2.9399094927034173,0.0,False
rosenbrock,value,exact,gaussian,0,1.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.5230788605185406,-0.06766204779741658,0.010675078786092664,3.2352660697479925,0.0,True
rosenbrock,value,exact,gaussian,0,1.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.6071928862998547,0.08527548368783266,0.01239169155713989,3.2937094669006166,0.0,False
rosenbrock,value,exact,gaussian,0,5.0,anch5x3-detrend,logei,5,2,1.0,0.0,1.2,0.8764617480728493,0.13982382713618513,0.01788697445046631,3.5886489573023015,0.0,True
rosenbrock,value,exact,gaussian,0,5.0,anch5x3-detrend,qnei,5,2,2.0,1.0,1.8,1.4767768240418624,1.2157114341912103,0.030138302531466578,4.163293404642625,0.0,False
rosenbrock,value,exact,gaussian,20,0.05,anch5x3-detrend,qnei,5,2,1.2,0.19999999999999996,1.4,-0.02371594482201398,-0.005571523182489102,-0.0008177912007590997,2.6628006357787477,-0.0126703121069081,True
rosenbrock,value,exact,gaussian,20,0.05,anch5x3-detrend,logei,5,2,1.8,0.8,1.6,-0.018727467931379138,-0.0010523496039440694,-0.0006457747562544475,2.6934597412980734,0.022803550745119062,False
rosenbrock,value,exact,gaussian,20,0.25,anch5x3-detrend,logei,5,2,1.2,0.19999999999999996,1.6,0.029808442066996222,0.0,0.0010278773126550333,2.7419956512964485,3.190329864395552,True
rosenbrock,value,exact,gaussian,20,0.25,anch5x3-detrend,qnei,5,2,1.8,0.8,1.4,0.013125776602043305,0.0179689887694785,0.0004526129862773582,2.6996423572028054,-3.22582449062783,False
rosenbrock,value,exact,gaussian,20,1.0,anch5x3-detrend,logei,5,2,1.3,0.30000000000000004,1.6,-0.030288492807593846,0.0,-0.001044430786468753,2.681898716421858,-0.8110867431947412,True
rosenbrock,value,exact,gaussian,20,1.0,anch5x3-detrend,qnei,5,2,1.7,0.7,1.4,-0.028048969495974418,-0.017084084792933663,-0.0009672058446887741,2.6584676111047876,-6.725603235987991,False
rosenbrock,value,exact,gaussian,20,5.0,anch5x3-detrend,qnei,5,2,1.3,0.30000000000000004,1.2,0.0076906965201421155,0.0,0.00026519643172904123,2.694207277120904,-8.742614079591425,True
rosenbrock,value,exact,gaussian,20,5.0,anch5x3-detrend,logei,5,2,1.7,0.7,1.8,0.07374500712451351,0.020770418643381028,0.0025429312801556318,2.7859322163539657,0.24099270339018375,False
