dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
ackley,value,logei,0.44999999999999996,1.5,1.8002148895685834,898.948617897423,-3.009619025300625,2,2
ackley,value,qnei,0.55,1.5,1.577951251938984,883.2136206542746,-0.33294016145166355,1,2
