iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.6258591994420026,4.074924208726179,2.9811712122067417,-1.9731352900846733,0.40567327867896574,,0.40567327867896574,0.0,False,True,,logei,0.0,False,True,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.40567327867896574,0.3585506047794941,0.3585506047794941,0.3585506047794941,0.3585506047794941,0.40567327867896574,0.3585506047794941,powell
2,-1.2985034357989713,3.8619810085663566,-3.9526122589098276,3.3910557654448965,-1.7864151961413364,-1.7864151961413364,-1.7864151961413364,0.0,False,True,0.0,logei,0.0,False,False,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.40567327867896574,2.5506390795997964,2.9091896843792906,0.3585506047794941,1.4545948421896453,-1.7864151961413364,2.5506390795997964,powell
3,3.1736248587684157,0.2114145755934871,-1.2727081586261781,-1.4941694910930403,0.2840174372993083,0.2840174372993083,0.2840174372993083,0.0,False,True,0.0,logei,0.0,False,False,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.40567327867896574,0.48020644615915153,3.389396130538442,0.3585506047794941,1.1297987101794806,0.2840174372993083,0.48020644615915153,powell
4,-1.7061737111128785,0.005686752943819151,0.5409343306215799,0.9814761686704321,0.7118824149892812,0.7118824149892812,0.7118824149892812,0.0,False,True,0.0,logei,0.0,False,False,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,0.05234146846917864,3.4417375990076207,0.05234146846917864,0.8604343997519052,0.7118824149892812,0.05234146846917864,powell
5,4.959502550909534,3.1339572729237775,1.5996130649704643,4.900641329136963,0.6278990617352157,0.6278990617352157,0.6278990617352157,0.0,False,True,0.0,logei,0.0,False,False,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,0.13632482172324412,3.578062420730865,0.05234146846917864,0.715612484146173,0.7118824149892812,0.05234146846917864,powell
6,5.0,0.483058938373357,1.5426317508991731,-2.170884525396353,-1.883891823886627,,-1.883891823886627,0.0,False,True,,logei,0.16608970001107082,False,True,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,2.6481157073450867,6.226178128075952,0.05234146846917864,1.0376963546793252,0.7118824149892812,0.05234146846917864,powell
7,5.0,0.4830846717300631,1.542635702232233,-2.1708987588372213,-1.8839131269821134,,-1.8839131269821134,0.0,False,True,,logei,0.1853224000078626,False,True,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,2.648137010440573,8.874315138516526,0.05234146846917864,1.2677593055023608,0.7118824149892812,0.05234146846917864,powell
8,5.0,0.4830629968939598,1.542632359354046,-2.170891505315003,-1.883902139864304,,-1.883902139864304,0.0,False,True,,logei,0.23268160002771765,False,True,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,2.6481260233227637,11.52244116183929,0.05234146846917864,1.4403051452299112,0.7118824149892812,0.05234146846917864,powell
9,5.0,0.48305647459150425,1.5426340306477833,-2.170878728870424,-1.8838833175718612,-1.8838833175718612,-1.8838833175718612,0.0,False,True,0.0,logei,0.19145990000106394,False,False,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,2.648107201030321,14.17054836286961,0.05234146846917864,1.5745053736521788,0.7118824149892812,0.05234146846917864,powell
10,1.062607648183319,1.5023768094072332,0.7451817082244062,3.3132509802344865,0.7097450315672144,0.7097450315672144,0.7097450315672144,0.0,False,True,0.0,logei,0.3052545999526046,False,False,7,0d11dca2-0d9d-4e69-8f74-9d6b52680be2,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,0.05447885189124546,14.225027214760855,0.05234146846917864,1.4225027214760855,0.7118824149892812,0.05234146846917864,powell
