dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
weber_fechner,value,qnei,0.325,1.3,0.18374837894423002,18.686608264353602,0.0,3,4
weber_fechner,value,logei,0.675,1.7,0.2997890480529719,24.497228661835805,0.0,2,4
