iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-207.63326807332714,584.7322120055107,-217.54699381737993,346.25872298403476,443.87581403545937,-130.69823215296725,-0.18020793523944853,-0.18020793523944853,-0.18020793523944853,0.0,False,False,0.0,qnei,0.0,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.18020793523944853,2.934063750898419,2.934063750898419,2.934063750898419,2.934063750898419,-0.18020793523944853,2.934063750898419,griewank
2,-74.54175225264146,-152.70131629277637,-471.65568423267075,-25.24145500473969,-310.37742589838126,-291.4257017386443,1.0891377787356822,1.0891377787356822,1.0891377787356822,0.0,False,False,0.0,qnei,0.0,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,1.6647180369232886,4.598781787821707,1.6647180369232886,2.2993908939108536,1.0891377787356822,1.6647180369232886,griewank
3,-378.3221317987021,-367.3625413148271,376.5932041860252,-92.41897422692841,-292.8953938101287,109.0834221184939,0.7369340198337742,0.7369340198337742,0.7369340198337742,0.0,False,False,0.0,qnei,0.0,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.016921795825197,6.615703583646904,1.6647180369232886,2.2052345278823013,1.0891377787356822,1.6647180369232886,griewank
4,125.12675527014699,176.2296324722255,493.62765653822885,-419.7526656456379,-154.33544586912456,-258.45523498702494,0.6201583017330186,0.6201583017330186,0.6201583017330186,0.0,False,False,0.0,qnei,0.0,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.133697513925952,8.749401097572857,1.6647180369232886,2.1873502743932143,1.0891377787356822,1.6647180369232886,griewank
5,-579.8615372106591,-382.1352751647246,-126.39770244167659,-128.0271478964109,140.0735332884011,-57.28016540742442,0.693856662348287,0.693856662348287,0.693856662348287,0.0,False,False,0.0,qnei,0.0,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.0599991533106836,10.809400250883542,1.6647180369232886,2.161880050176708,1.0891377787356822,1.6647180369232886,griewank
6,370.7658954316867,-198.1593253387732,-600.0,-276.13491969661845,-600.0,-600.0,-2.3307291883311243,-2.3307291883311243,-2.3307291883311243,0.0,False,False,0.0,qnei,0.2980688999959966,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,5.084585003990095,15.893985254873638,1.6647180369232886,2.6489975424789396,1.0891377787356822,1.6647180369232886,griewank
7,-166.3726032169528,-353.62519202828304,-261.48815784371044,-52.20293492920664,-492.41452422205595,-154.53640211012336,0.8718872047287047,0.8718872047287047,0.8718872047287047,0.0,False,False,0.0,qnei,0.6145766999979969,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,1.881968610930266,17.775953865803903,1.6647180369232886,2.539421980829129,1.0891377787356822,1.6647180369232886,griewank
8,-157.01823800624246,-87.94097144725524,94.53013240791876,-405.6057291524403,-47.04334748308995,-266.9420619953123,1.6764924844904623,1.6764924844904623,1.6764924844904623,0.0,False,False,0.0,qnei,0.45929769999929704,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6764924844904623,1.0773633311685085,18.853317196972412,1.0773633311685085,2.3566646496215515,1.6764924844904623,1.0773633311685085,griewank
9,-321.1344232961409,103.30908174552602,-124.37346046205177,-576.5238153247545,-204.00571022033634,-323.4961196459614,0.4210718982961789,0.4210718982961789,0.4210718982961789,0.0,False,False,0.0,qnei,0.38020050000341143,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6764924844904623,2.332783917362792,21.186101114335205,1.0773633311685085,2.354011234926134,1.6764924844904623,1.0773633311685085,griewank
10,-105.18849624169597,-243.04407744256312,394.068472363792,-254.22937461603138,215.06956056622383,-157.70833353465625,1.364815479297282,1.364815479297282,1.364815479297282,0.0,False,False,0.0,qnei,0.402026299998397,False,8,2d83bba5-a1fa-42ef-b0d8-2fcaa31e4db4,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6764924844904623,1.3890403363616888,22.575141450696893,1.0773633311685085,2.257514145069689,1.6764924844904623,1.0773633311685085,griewank
