iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,150.11455992560036,476.65656116349055,330.8228282942322,-329.7513720112898,-239.8004581065295,448.2641344755143,-0.023973538340225708,-0.023973538340225708,-0.023973538340225708,0.0,False,False,0.0,logei,0.0,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.7778293539991963,2.7778293539991963,2.7778293539991963,2.7778293539991963,-0.023973538340225708,2.7778293539991963,griewank
2,-593.6816345213103,385.47410205931953,356.4833145024555,-38.47805658753509,-236.36108781682378,-265.88926547907204,-0.13761977935323588,-0.13761977935323588,-0.13761977935323588,0.0,False,False,0.0,logei,0.0,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.8914755950122064,5.669304949011403,2.7778293539991963,2.8346524745057016,-0.023973538340225708,2.7778293539991963,griewank
3,-294.1564948150505,-65.90843294082413,5.4579107495439985,64.19682248939091,594.6003401212713,351.1943030565037,0.562530482181455,0.562530482181455,0.562530482181455,0.0,False,False,0.0,logei,0.0,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.191325333477516,7.860630282488919,2.191325333477516,2.620210094162973,0.562530482181455,2.191325333477516,griewank
4,146.61507532939515,586.752177218262,-341.62956211728124,-407.74555937058653,135.04752512763696,-547.26959044634,-0.9414791274515234,-0.9414791274515234,-0.9414791274515234,0.0,False,False,0.0,logei,0.0,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.695334943110494,11.555965225599413,2.191325333477516,2.8889913063998534,0.562530482181455,2.191325333477516,griewank
5,-557.1836654716847,17.86658432564434,-40.55276960965307,500.6013278314226,155.07150538921258,16.94117591941665,0.5049409082286777,0.5049409082286777,0.5049409082286777,0.0,False,False,0.0,logei,0.0,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.248914907430293,13.804880133029707,2.191325333477516,2.7609760266059413,0.562530482181455,2.191325333477516,griewank
6,-573.8311287160388,-78.8565528591628,388.1080380748499,575.973142750738,-63.82120759340165,600.0,-1.7583735429706315,-1.7583735429706315,-1.7583735429706315,0.0,False,False,0.0,logei,0.8223656000045594,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,4.512229358629602,18.31710949165931,2.191325333477516,3.052851581943218,0.562530482181455,2.191325333477516,griewank
7,-402.5507908864479,-149.387626792284,-116.54817474628524,147.30936407180062,600.0,236.46056630055847,0.3212195416646513,0.3212195416646513,0.3212195416646513,0.0,False,False,0.0,logei,0.49932149999949615,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.4326362739943193,20.74974576565363,2.191325333477516,2.9642493950933755,0.562530482181455,2.191325333477516,griewank
8,-425.821010299374,126.7804015412796,-9.215390957212914,-288.996094945081,600.0,-127.59047586259629,0.2385580942440814,0.2385580942440814,0.2385580942440814,0.0,False,False,0.0,logei,0.5991669999930309,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.5152977214148895,23.265043487068517,2.191325333477516,2.9081304358835647,0.562530482181455,2.191325333477516,griewank
9,600.0,-36.62973049096848,-26.681155713948574,600.0,218.5237243938332,600.0,-1.5585501337313827,-1.5585501337313827,-1.5585501337313827,0.0,False,False,0.0,logei,0.5940458999975817,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,4.312405949390353,27.57744943645887,2.191325333477516,3.0641610484954303,0.562530482181455,2.191325333477516,griewank
10,-344.03898334188347,272.4959741880774,8.239253812741888,174.7815353843688,46.42439954558816,229.6884074679942,1.6806715716849463,1.6806715716849463,1.6806715716849463,0.0,False,False,0.0,logei,0.4746383000019705,False,7,c5e89b44-7564-40b5-b723-40b304cf11c5,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.6806715716849463,1.0731842439740245,28.650633680432897,1.0731842439740245,2.8650633680432898,1.6806715716849463,1.0731842439740245,griewank
