dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
iso_stevens,composite,ei,gaussian,0,0.269654,gradient_boosting,0.0,-0.1719504980880388,-20.736984198341087,-0.4147396839668218,-1.107743179588762,0.0,0.3815852099337408,17.40952510623709,0.3481905021247418,5.845385851145108,5
iso_stevens,composite,ei,gaussian,0,1.078614,gradient_boosting,0.0,-0.18037480688805035,-3.643976271439081,-0.07287952542878155,-2.150870629470698,0.0,0.15574045869363562,36.49468075374402,0.7298936150748805,8.499149810575531,5
iso_stevens,composite,ei,gaussian,0,5.39307,gradient_boosting,0.0,0.8134821127108989,66.35826150179169,1.3271652300358339,36.38043299265199,0.0,0.760202519852138,60.302366456542664,1.206047329130853,28.939968107748495,5
iso_stevens,composite,logei,gaussian,0,0.269654,gradient_boosting,0.0,-0.23492108891036265,-31.169006050134556,-0.6233801210026911,-12.935101725584108,0.0,0.30685432475103036,23.985268561679828,0.47970537123359636,8.78125285988629,5
iso_stevens,composite,logei,gaussian,0,1.078614,gradient_boosting,0.0,0.21323947221497502,1.2875353244805268,0.025750706489610486,10.908565156763482,0.0,0.5962737600913482,45.194606380605094,0.9038921276121019,27.438270615451515,5
iso_stevens,composite,logei,gaussian,0,5.39307,gradient_boosting,0.0,0.45287606173019573,43.9428622790803,0.878857245581606,13.305763221368172,0.0,0.7385731942263952,44.84334889134293,0.8968669778268586,27.156122299493102,5
iso_stevens,composite,qnei,gaussian,0,0.269654,gradient_boosting,0.0,-0.071366590030562,-13.222472435366939,-0.2644494487073386,0.226669990911482,0.0,0.22938246479853744,18.461624455816196,0.369232489116324,9.333382476597643,5
iso_stevens,composite,qnei,gaussian,0,1.078614,gradient_boosting,0.0,0.5573291107933553,-2.981253809358452,-0.05962507618716888,30.626551722361192,0.0,0.538464349202306,24.31836879314217,0.4863673758628433,12.601719861288096,5
iso_stevens,composite,qnei,gaussian,0,5.39307,gradient_boosting,0.0,0.6894764323401337,59.20709598900801,1.1841419197801604,37.97083205243674,0.0,0.5064305666342201,25.431829491087335,0.5086365898217468,16.711910109784547,5
iso_stevens,composite,random,gaussian,0,0.269654,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
