iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.120034192579507,-5.846363798417062,6.568897705490613,-7.014357538359595,0.25609232873129706,-7.2816079195898675,3.7807295956226223,6.834954486245579,-1.4898200519004678,9.138520069067326,6.506658127695964,-1.157811806498557,-1.157811806498557,-1.157811806498557,0.0,False,True,0.0,ucb,0.0,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.157811806498557,3.7822921382771693,3.7822921382771693,3.7822921382771693,3.7822921382771693,-1.157811806498557,3.7822921382771693,levy_10
2,-3.2356937505684797,1.5152109588902718,5.066037294169538,6.54207874049591,8.668769417031626,-7.100106101275454,4.911604220878749,-7.212972122643553,8.130575122258538,-5.477711326509452,7.064794998112124,-0.6744466118427014,-0.6744466118427014,-0.20877564190001702,25.477096471722234,True,True,0.0,ucb,0.0,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.6744466118427014,3.298926943621314,7.0812190818984835,3.298926943621314,3.5406095409492417,-0.20877564190001702,2.833255973678629,levy_10
3,-3.873642689357524,9.396607364126435,0.3566842723373931,-3.550508824678773,-4.351329656706408,2.11729991639352,-3.324710865613234,3.5729754701628575,-6.911498590782119,-5.0044896120743365,7.397884921122195,0.45606599894833727,0.45606599894833727,0.45606599894833727,0.0,False,True,0.0,ucb,0.0,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.168414332830275,9.249633414728759,2.168414332830275,3.0832111382429197,0.45606599894833727,2.168414332830275,levy_10
4,2.0073564087183815,-4.760338880589325,-7.011701988380235,-7.2642170102962105,-5.021581248170072,-2.3435066685918553,2.98158113248871,6.751275201221233,5.52063894020953,-3.2096884953116263,-7.028625234553525,0.27876479459721293,0.27876479459721293,0.27876479459721293,0.0,False,True,0.0,ucb,0.0,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.345715537181399,11.595348951910157,2.168414332830275,2.8988372379775393,0.45606599894833727,2.168414332830275,levy_10
5,-0.8596122661526415,-1.242712846223995,1.4843517980603984,-2.534615529594186,2.676501147241977,-7.707112820416979,-5.338190515371233,5.344820340774543,9.742485437801879,6.160021586447218,6.859312880498479,0.1399951525674407,0.1399951525674407,0.1399951525674407,0.0,False,True,0.0,ucb,0.0,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.4844851792111715,14.079834131121329,2.168414332830275,2.815966826224266,0.45606599894833727,2.168414332830275,levy_10
6,-4.421848941107735,3.115894635385921,-7.149905163064325,-6.51336421719148,-5.792200621769952,-0.40271246193219146,-7.102594758395605,8.592304222705414,4.884309078319069,-2.043387869136846,-0.460642147173328,-0.5154585494346471,-0.5154585494346471,-0.5154585494346471,0.0,False,True,0.0,ucb,0.5706418000627309,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,3.1399388812132596,17.21977301233459,2.168414332830275,2.8699621687224313,0.45606599894833727,2.168414332830275,levy_10
7,-3.2328322612091984,7.256713031877005,-3.2755713244140345,-4.073330588084677,-6.054523945504648,3.515027484482279,1.0366362573931243,2.601433201502707,-6.282855734556686,-9.742718420919731,1.0333301798295331,-0.5396296796426895,-0.5396296796426895,-0.5396296796426895,0.0,False,True,0.0,ucb,0.6929654000559822,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,3.1641100114213017,20.38388302375589,2.168414332830275,2.911983289107984,0.45606599894833727,2.168414332830275,levy_10
8,-6.530812855207332,10.0,2.6208880390962155,-1.0292304230466285,-2.000873261366526,1.4961801905627783,-6.378059455658609,1.9984950935201862,-6.25661792058943,-4.264992778506187,10.0,-1.028150903308686,-1.028150903308686,-1.028150903308686,0.0,False,True,0.0,ucb,0.6065652000252157,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,3.6526312350872985,24.036514258843187,2.168414332830275,3.0045642823553984,0.45606599894833727,2.168414332830275,levy_10
9,-1.299271892283677,3.459577984974656,0.3179807231752433,-3.823785384359018,-1.2819663488877229,-3.022190872778698,-3.342439946814137,5.021899917079133,1.8154322434355799,0.8406621166926098,6.347447901563653,1.9321122063821194,1.9321122063821194,1.9321122063821194,0.0,False,True,0.0,ucb,0.7484573000110686,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9321122063821194,0.6923681253964928,24.72888238423968,0.6923681253964928,2.7476535982488532,1.9321122063821194,0.6923681253964928,levy_10
10,-0.7066033793886998,7.047684083198152,1.7911132100878118,-5.0773163390686715,-2.9586548775491606,-1.3715086177296072,-3.9736015961442446,6.055666521034728,-3.4340490708244187,1.2714307024854319,9.75364602394646,1.126540751334607,1.126540751334607,1.3512212456055728,17.590613142669547,True,True,0.0,ucb,1.1116312000667676,False,10,b9250896-0785-4b13-8869-3373fc9dc4b8,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9321122063821194,1.4979395804440052,26.226821964683683,0.6923681253964928,2.6226821964683684,1.9321122063821194,0.6923681253964928,levy_10
