dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
weber_fechner,value,exact,gaussian,0,0.25,noise-self_report_conf-r0,logei,5,0.0,0.0,0.04149400279797494,0.0,1.6407945157681703,0.49668600847746847,5.1055438194516976,-2.066153163027789,6.2618439568509805,0.03348560236261572,10.362862464636107,0.087790790362381,0
weber_fechner,value,exact,gaussian,0,0.25,noise-self_report_conf-r0,qnei,5,0.0,0.0,0.1576218706605809,0.1487096767793807,7.751060279881744,8.49918663579654,5.436454542559972,3.752795169213224,11.728151205919925,0.158184903671056,16.39809061549419,0.3548184924638225,0
weber_fechner,value,exact,gaussian,0,1.0,noise-self_report_conf-r0,logei,5,0.0,0.0,0.24343445411873513,0.2711424305336329,11.457353854303317,12.463356047085842,2.902809092606719,9.085634643343875,13.441559451898453,0.23382354804700656,20.179421803171255,0.7253733775296114,0
weber_fechner,value,exact,gaussian,0,1.0,noise-self_report_conf-r0,qnei,5,0.0,0.0,0.11634798557410427,0.0,3.60535254975992,-0.03155071235011242,5.991520919713352,-0.48631939658160095,8.87246631809868,0.07357862346448817,12.252382885372372,0.5375260872204771,0
