run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
2ef35af4-b64a-4da1-aa01-a17cb9290368,branin,value,logei,10,exact,True,noise-self_report,none,0.0,0,50,0,1,2,1.4028993862979968,1.2494564399723989,0.0005990259276698,29.654403358788,0.59308806717576,0.23993627267722434,0.004896658626065802,0.0005990259276698,0.23993627267722434,"x0,x1",-1.2755682435444449,-0.5839968699712659
2ef35af4-b64a-4da1-aa01-a17cb9290368,branin,value,logei,10,exact,True,noise-self_report,none,0.0,20,50,0,21,22,3.746547840546764,1.2494564399723989,0.0005990259276698,29.654403358788,0.59308806717576,0.23993627267722434,0.0007332259721072037,0.0005990259276698,0.23993627267722434,"x0,x1",3.746547840546764,0.0
1ab5c1c5-1037-438e-8d0f-64db38ff74ba,branin,value,logei,10,exact,False,noise-self_report,gaussian,0.05,0,50,0,1,2,1.4028993862979968,1.2477649964113189,0.00229046948875,20.20489561544203,0.4040979123088406,0.34285997525612844,0.006997142352165886,0.0058709447913076,0.4046927484694666,"x0,x1",-1.2755682435444449,-0.5839968699712659
379c38fd-c531-4224-ba5c-963d4dda8ccf,branin,value,logei,10,exact,False,noise-self_report,gaussian,0.25,0,50,0,1,2,1.4028993862979968,1.236683290859076,0.0133721750409927,16.680458836282735,0.3336091767256547,0.7864332204922323,0.016049657561065966,0.0616380115298471,9.670929063088423,"x0,x1",-1.2755682435444449,-0.5839968699712659
0dd75919-d7d1-4253-b21b-ef7dac625567,branin,value,logei,10,exact,False,noise-self_report,gaussian,1.0,0,50,0,1,2,1.4028993862979968,1.2331847136995135,0.0168707522005551,27.831733558029928,0.5566346711605985,0.8266668578272,0.0168707522005551,0.3352144366308774,13.644519282451004,"x0,x1",-1.2755682435444449,-0.5839968699712659
b51535e0-f927-4cf8-bb2f-b57d46cee20c,branin,value,logei,10,exact,False,noise-self_report,gaussian,5.0,0,50,0,1,2,1.4028993862979968,1.2331847136995135,0.0168707522005551,26.048452641465158,0.5209690528293031,0.8266668578272,0.0168707522005551,0.5055316653250919,16.708146534374645,"x0,x1",-1.2755682435444449,-0.5839968699712659
df4bf9e3-277c-48b3-bc41-867d1cb3a28b,branin,value,logei,10,exact,False,noise-self_report,gaussian,0.05,20,50,0,21,22,3.746577360479436,1.2492460723351726,0.000809393564896,20.05384802830144,0.4010769605660287,0.24214513286809944,0.000809393564896,0.0065579689883505,0.34986570077228984,"x0,x1",3.746577360479436,0.0
6c562d48-eb60-4098-a41d-7d83b0584707,branin,value,logei,10,exact,False,noise-self_report,gaussian,0.25,20,50,0,21,22,3.742096283562769,1.2492460723351726,0.000809393564896,23.681662876290066,0.4736332575258012,0.24214513286809944,0.000809393564896,0.0077950865766984,2.8264070154118266,"x0,x1",3.742096283562769,0.0
e67aa3c1-6222-476d-8dc7-16360fcfd267,branin,value,logei,10,exact,False,noise-self_report,gaussian,1.0,20,50,0,21,22,3.729680383064856,1.2492460723351726,0.000809393564896,37.614863851646575,0.7522972770329315,0.24214513286809944,0.000809393564896,0.24318441531082,7.1494865291115195,"x0,x1",3.729680383064856,0.0
ddf1dcbc-0660-4b92-b76a-5bb949189608,branin,value,logei,10,exact,False,noise-self_report,gaussian,5.0,20,50,0,21,22,0.0,1.2492460723351726,0.000809393564896,23.560065107259017,0.4712013021451803,0.24214513286809944,0.000809393564896,0.0010661803573335,10.816086424028233,"x0,x1",0.0,0.0
0c50e2be-c26c-4062-92d4-e2814bc0c4ec,branin,value,logei,11,exact,True,noise-self_report,none,0.0,0,50,0,1,2,6.67169325753929,1.2496310635829488,0.0004244023171198,28.401124671066373,0.5680224934213275,5.365550984529151,0.10950104050059492,0.0004244023171198,5.365550984529151,"x0,x1",4.729281548541579,-4.705888540681705
0c50e2be-c26c-4062-92d4-e2814bc0c4ec,branin,value,logei,11,exact,True,noise-self_report,none,0.0,20,50,0,21,22,0.5098050577839827,1.2496310635829488,0.0004244023171198,28.401124671066373,0.5680224934213275,5.365550984529151,0.0004244023171198,0.0004244023171198,5.365550984529151,"x0,x1",0.057682705228476294,0.506531245294557
6d6cbae7-e5b7-4a96-8572-b621641f1bdd,branin,value,logei,11,exact,False,noise-self_report,gaussian,0.05,0,50,0,1,2,6.67169325753929,1.2498715326133314,0.0001839332867372,14.52037637712346,0.2904075275424692,4.646308229830625,0.09482261693531888,0.0173245527692755,5.296704209634285,"x0,x1",4.729281548541579,-4.705888540681705
77393ede-d648-4ba3-bb30-c34161a453e1,branin,value,logei,11,exact,False,noise-self_report,gaussian,0.25,0,50,0,1,2,6.67169325753929,1.1743133486312292,0.0757421172688395,11.88703772524837,0.2377407545049673,7.334793662105408,0.14968966657357977,0.0888727661094486,8.613553908592026,"x0,x1",4.729281548541579,-4.705888540681705
9566d7c7-745b-4b41-8ec3-bebf41c37b85,branin,value,logei,11,exact,False,noise-self_report,gaussian,1.0,0,50,0,1,2,6.67169325753929,1.245275436792575,0.0047800291074937,17.00167882581018,0.3400335765162036,7.581014600346046,0.15471458368053156,0.0481355365191,13.185913902466838,"x0,x1",4.729281548541579,-4.705888540681705
a32055db-be3b-4fbf-9942-6c700681ddbd,branin,value,logei,11,exact,False,noise-self_report,gaussian,5.0,0,50,0,1,2,6.67169325753929,1.1360960670191278,0.1139593988809408,89.29887578478495,1.7859775156956992,20.168957643053485,0.4116113804704793,0.922192688131416,33.30626471553733,"x0,x1",4.729281548541579,-4.705888540681705
be6002b3-59ea-404b-8dca-50da6d2d8e28,branin,value,logei,11,exact,False,noise-self_report,gaussian,0.05,20,50,0,21,22,0.002304324271996941,1.2496310635829488,0.0004244023171198,20.726189441334725,0.4145237888266945,5.365550984529151,0.0004244023171198,0.0167330814436355,5.730393795067604,"x0,x1",-0.002279339790380419,-0.00033840873289969764
e005ce5d-3620-4d35-9ce1-84e11363d3cf,branin,value,logei,11,exact,False,noise-self_report,gaussian,0.25,20,50,0,21,22,0.015149565170536157,1.2497408872389746,0.000314578661094,19.323664134910157,0.3864732826982031,5.363519246892672,0.0003543423986205828,0.0097355166533663,5.487531194858439,"x0,x1",-0.004552424213834172,-0.01444938609884927
5e3bec23-103d-4989-9a26-fd237aa5eee0,branin,value,logei,11,exact,False,noise-self_report,gaussian,1.0,20,50,0,21,22,0.01536157311336054,1.2496310635829488,0.0004244023171198,13.80573034194998,0.2761146068389996,5.365550984529151,0.0004244023171198,0.0027652003961196,5.43703911551756,"x0,x1",0.004830174488461125,0.014582432682105573
48e3cfed-7e11-44fa-abdb-7012f12d530a,branin,value,logei,11,exact,False,noise-self_report,gaussian,5.0,20,50,0,21,22,0.0782074304232067,1.2496310635829488,0.0004244023171198,13.757872913474692,0.2751574582694938,5.365550984529151,0.0004244023171198,0.0016003691905628,5.399133511771634,"x0,x1",0.00769537173624002,-0.07782790905094261
7344f79c-bdd8-48d8-8650-73024d672ef2,branin,value,logei,12,exact,True,noise-self_report,none,0.0,0,50,0,1,2,7.699220446530392,1.2495881732966745,0.0004672926033943,27.865568055441635,0.5573113611088327,1.8521008473114673,0.03779797647574423,0.0004672926033943,1.8521008473114673,"x0,x1",-0.6150407356868479,-7.674615324413168
7344f79c-bdd8-48d8-8650-73024d672ef2,branin,value,logei,12,exact,True,noise-self_report,none,0.0,20,50,0,21,22,9.302172793098332,1.2495881732966745,0.0004672926033943,27.865568055441635,0.5573113611088327,1.8521008473114673,0.0004672926033942998,0.0004672926033943,1.8521008473114673,"x0,x1",-8.100772066626604,-4.572516877740418
9a27b9a2-b56d-49d7-b52a-cf0ae0fc9643,branin,value,logei,12,exact,False,noise-self_report,gaussian,0.05,0,50,0,1,2,7.699220446530392,1.2496396626511437,0.0004158032489249,12.623677561850334,0.2524735512370066,1.8656939048263417,0.03807538581278248,0.0018115919784571,2.024519821561049,"x0,x1",-0.6150407356868479,-7.674615324413168
3cd8b338-93e7-4ed3-9b01-a193ca270971,branin,value,logei,12,exact,False,noise-self_report,gaussian,0.25,0,50,0,1,2,7.699220446530392,1.2498817892464396,0.0001736766536291,13.862128460218816,0.2772425692043763,2.065619844725537,0.04215550703521504,0.0529891854220392,4.842282478658727,"x0,x1",-0.6150407356868479,-7.674615324413168
190c51e6-f682-4aa7-88dd-62590e98b0b3,branin,value,logei,12,exact,False,noise-self_report,gaussian,1.0,0,50,0,1,2,7.699220446530392,1.2169363342223547,0.0331191316777139,25.879784755808487,0.5175956951161698,3.1202550036581065,0.063678673544043,0.1043061198158215,26.882566244705263,"x0,x1",-0.6150407356868479,-7.674615324413168
526a5ec2-9c6f-4488-94fe-219a958b9732,branin,value,logei,12,exact,False,noise-self_report,gaussian,5.0,0,50,0,1,2,7.699220446530392,1.2169363342223547,0.0331191316777139,52.01830788403703,1.0403661576807406,3.1202550036581065,0.063678673544043,1.6848288730183434,56.786655957776105,"x0,x1",-0.6150407356868479,-7.674615324413168
8c1badcb-5908-46ef-88ba-e68d88756072,branin,value,logei,12,exact,False,noise-self_report,gaussian,0.05,20,50,0,21,22,9.304939160597874,1.2495881732966745,0.0004672926033943,23.10114034871186,0.4620228069742371,1.8521008473114673,0.0004672926033942998,0.0024196597489607,1.9269029608842523,"x0,x1",-8.102506882662711,-4.575071037572123
0cbdb873-b3de-4bfa-a90a-cd2e916b8fde,branin,value,logei,12,exact,False,noise-self_report,gaussian,0.25,20,50,0,21,22,9.298556914187333,1.2495881732966745,0.0004672926033943,28.47969986836695,0.569593997367339,1.8521008473114673,0.0004672926033942998,0.0087499104670816,4.231729774334323,"x0,x1",-8.10121863365915,-4.56436384790201
e3be0634-139b-4096-bd94-9191088a7fbb,branin,value,logei,12,exact,False,noise-self_report,gaussian,1.0,20,50,0,21,22,9.346330342763528,1.2495881732966745,0.0004672926033943,31.02857447525773,0.6205714895051546,1.8521008473114673,0.0004672926033942998,0.2899905499506291,9.706267997406332,"x0,x1",-8.114368484937078,-4.6379860895352145
7f463a41-c3ba-4882-a03b-3d428e5661a4,branin,value,logei,12,exact,False,noise-self_report,gaussian,5.0,20,50,0,21,22,0.0,1.2498865548071874,0.0001689110928813,25.729722386203814,0.5145944477240764,1.8449184135469583,0.0002196224735836517,0.0002506296244619,12.799154783236187,"x0,x1",0.0,0.0
5fd6c298-b5eb-476f-ab94-e5ec4f29bfe8,branin,value,logei,13,exact,True,noise-self_report,none,0.0,0,50,0,1,2,5.9628583279192515,1.2495413195672904,0.0005141463327782,27.922017085528847,0.5584403417105769,3.669420544276756,0.07488613355666848,0.0005141463327782,3.669420544276756,"x0,x1",-0.5377418823224431,-5.938561535155824
5fd6c298-b5eb-476f-ab94-e5ec4f29bfe8,branin,value,logei,13,exact,True,noise-self_report,none,0.0,20,50,0,21,22,6.023207075010443,1.2495413195672904,0.0005141463327782,27.922017085528847,0.5584403417105769,3.669420544276756,0.0009590801460972139,0.0005141463327782,3.669420544276756,"x0,x1",3.081049564781462,5.175534469773709
6c6aae45-ffbf-4ea4-8f8b-9a7544d9e72a,branin,value,logei,13,exact,False,noise-self_report,gaussian,0.05,0,50,0,1,2,5.9628583279192515,1.2485442523367145,0.0015112135633543,18.66384263102885,0.3732768526205769,3.7151963669251415,0.07582033401888044,0.0275563750800014,4.572269129702328,"x0,x1",-0.5377418823224431,-5.938561535155824
f0f6c7d8-51ee-4ed9-9a4b-7270bddb5714,branin,value,logei,13,exact,False,noise-self_report,gaussian,0.25,0,50,0,1,2,5.9628583279192515,1.2496668894468153,0.0003885764532534,21.646892543673896,0.4329378508734779,4.3555091440915605,0.0888879417161543,0.0375057822069857,6.477258310535157,"x0,x1",-0.5377418823224431,-5.938561535155824
2fa0bf31-650e-4be4-969c-777fef8fa7b3,branin,value,logei,13,exact,False,noise-self_report,gaussian,1.0,0,50,0,1,2,5.9628583279192515,1.1703440285330993,0.0797114373669694,22.182039165595807,0.4436407833119161,11.174248341369143,0.2280458845177376,0.2073287368937066,16.929441660974557,"x0,x1",-0.5377418823224431,-5.938561535155824
e5867bcc-5680-4916-b17d-178ddb126e22,branin,value,logei,13,exact,False,noise-self_report,gaussian,5.0,0,50,0,1,2,5.9628583279192515,1.1332111301683647,0.1168443357317039,36.60397409048316,0.7320794818096631,8.175341112630926,0.16684369617614137,0.5055316653250919,24.858894268741988,"x0,x1",-0.5377418823224431,-5.938561535155824
