dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
ackley,value,exact,slip,0,0.01,logei,auc_simple_regret_excess_true,5,-81.69892161731357,-79.7359469869723,120.34978078717037,-0.6788456205150222,-231.1329116124581,67.73506837783094,,,-1.5179449536996157,0.20363704469591185,3.0,0.3125,0.29619933773950813,0.45454545454545453
ackley,value,exact,slip,0,0.01,qnei,auc_simple_regret_excess_true,5,7.315717269751372,-47.64931096415688,123.64559352229787,0.059166825613013674,-146.21056474342245,160.84199928292517,-0.8217913680063325,0.9330390744862893,0.13230104408357427,0.9011343965695795,7.0,1.0,0.9011343965695795,1.0
ackley,value,exact,slip,0,0.05,logei,auc_simple_regret_excess_true,5,83.0014741840084,108.95268017404413,120.82458191383476,0.6869585052088187,-67.02205927642188,233.0250076444387,-0.3340934939965529,1.6451148353049243,1.536085915368562,0.19932120716044932,2.0,0.1875,0.29619933773950813,0.3333333333333333
ackley,value,exact,slip,0,0.05,qnei,auc_simple_regret_excess_true,5,112.94285867520584,142.501019919207,125.2726068029405,0.9015766619502864,-42.60362715314132,268.489344503553,-0.19700607392948857,1.9303501556680898,2.0159867030481884,0.11401800359832176,3.0,0.3125,0.20269867306368314,0.45454545454545453
ackley,value,exact,slip,0,0.15,logei,auc_simple_regret_excess_true,5,230.88506409993974,209.4632574542162,46.024354747281755,5.016584488098142,173.73827976968147,288.031848430198,1.60457366222794,8.46931357538802,11.21742393025843,0.00035967694606364275,0.0,0.0625,0.005074136987278698,0.14285714285714285
ackley,value,exact,slip,0,0.15,qnei,auc_simple_regret_excess_true,5,324.18884630668356,409.29185145678133,141.24652302478074,2.2951987727854144,148.80812379535428,499.56956881801284,0.515641392639457,4.033525305646532,5.1322204778222815,0.006827986534175707,0.0,0.0625,0.02094251925293852,0.14285714285714285
ackley,value,exact,slip,0,0.4,logei,auc_simple_regret_excess_true,5,340.99023471443223,281.8251799298098,161.49519401177832,2.111457475877349,140.46746642707498,541.5130030017895,0.43265554750496127,3.7427062717549973,4.721362447661876,0.009162352173160603,0.0,0.0625,0.02094251925293852,0.14285714285714285
ackley,value,exact,slip,0,0.4,qnei,auc_simple_regret_excess_true,5,414.05681071592034,477.4246662539695,136.1070247376342,3.0421413701024926,245.05761819657084,583.0560032352698,0.8349158975368044,5.233541241864783,6.80243490071352,0.0024399329111658417,0.0,0.0625,0.013012975526217822,0.14285714285714285
ackley,value,exact,slip,20,0.01,logei,auc_simple_regret_excess_true,5,-54.85912768091106,7.196445035827537,107.66031713758304,-0.5095575523041102,-188.53706750584763,78.81881214402551,,,-1.139405325400395,0.31813458993766414,6.0,0.8125,0.42417945325021883,0.8666666666666667
ackley,value,exact,slip,20,0.01,qnei,auc_simple_regret_excess_true,5,12.920738785152878,0.907548101545558,38.94522636430779,0.3317669453064053,-35.43614669330418,61.27762426360994,-0.5910043763860934,1.2173414903335942,0.7418534423925771,0.49937136710934915,5.0,0.625,0.6146109133653528,0.8333333333333334
ackley,value,exact,slip,20,0.05,logei,auc_simple_regret_excess_true,5,49.971710031704234,159.59817311836412,178.63473233059185,0.2797424072000941,-171.83260593195763,271.7760259953661,-0.6325140654576715,1.1600222048407656,0.625523038688837,0.5655452657761835,6.0,0.8125,0.6147297731346536,0.8666666666666667
ackley,value,exact,slip,20,0.05,qnei,auc_simple_regret_excess_true,5,27.756939584011025,-10.64599680179424,102.16442134608124,0.2716889032238003,-99.0969442987382,154.61082346676025,-0.6390406391521655,1.1512776500836885,0.6075148563407793,0.5763091623137377,6.0,0.8125,0.6147297731346536,0.8666666666666667
ackley,value,exact,slip,20,0.15,logei,auc_simple_regret_excess_true,5,215.2921125239678,288.26995087484147,199.93890781445333,1.0767894797332918,-32.96483114942012,463.54905619735575,-0.09282417592848996,2.174884038500956,2.4077744741402727,0.07373232772280806,1.0,0.125,0.14746465544561613,0.25
ackley,value,exact,slip,20,0.15,qnei,auc_simple_regret_excess_true,5,286.29387558570596,267.6492374282616,66.05105830247105,4.334432830351719,204.28065444826984,368.3070967231421,1.3462034277503452,7.34550711502962,9.692086452573257,0.0006342671234098372,0.0,0.0625,0.005074136987278698,0.14285714285714285
ackley,value,exact,slip,20,0.4,logei,auc_simple_regret_excess_true,5,296.74684961896014,348.89333704827345,134.79880299817063,2.201405672890043,129.37202893517005,464.1216703027502,0.47355149318369405,3.8847895022646606,4.922492730635803,0.007915252889129086,0.0,0.0625,0.02094251925293852,0.14285714285714285
ackley,value,exact,slip,20,0.4,qnei,auc_simple_regret_excess_true,5,278.19852772683197,285.6518805990455,121.95899983540487,2.281082397381801,126.76642837427096,429.630627079393,0.5093411351236831,4.011104249132763,5.100655302823895,0.00697941612097831,0.0,0.0625,0.02094251925293852,0.14285714285714285
