run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_x6,response_x7,response_x8,response_x9,response_x10
22edb80f-5946-4916-b1ce-53eecfd67191,levy_10,value,ts,10,exact,True,none,0.0,0,50,0,1,2,31.125862049461226,1.0479279179172172,1.576552413861395,287.8655934928569,5.757311869857137,104.50415126106545,2.1327377808380703,1.576552413861395,104.50415126106545,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
22edb80f-5946-4916-b1ce-53eecfd67191,levy_10,value,ts,10,exact,True,none,0.0,20,50,0,21,22,46.39062616014913,1.0479279179172172,1.576552413861395,287.8655934928569,5.757311869857137,104.50415126106545,2.0640837570212476,1.576552413861395,104.50415126106545,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-3.671832391240968,15.319114638711584,18.674919600539532,2.7449488986905957,7.941667388876558,8.599919860692411,16.169313022571068,-20.0,-2.703106042864426,18.489538505262573,-20.0
cd15ceba-8b3c-4d6d-af03-a25e96c8693c,levy_10,value,ts,10,exact,False,gaussian,0.05,0,50,0,1,2,31.125862049461226,2.136968449463923,0.4875118823146893,245.5112674257549,4.910225348515098,98.47911937441957,2.009777946416726,0.4875118823146893,98.47911937441957,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
06aeffab-818d-4d7a-afb0-a6bee87180b8,levy_10,value,ts,10,exact,False,gaussian,0.25,0,50,0,1,2,31.125862049461226,1.3116008193475122,1.3128795124311,263.2356565194257,5.264713130388514,104.72971098085817,2.137341040425677,1.3128795124311,112.35366276795648,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
d9440773-fade-46cd-98db-84588cc68d42,levy_10,value,ts,10,exact,False,gaussian,1.0,0,50,0,1,2,31.125862049461226,0.4560659989483372,2.168414332830275,292.4487235571793,5.848974471143586,107.7240828522553,2.1984506704541897,2.4844851792111715,123.43498964428278,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
cf1e4fe8-9836-40da-a037-75653a0ef5c4,levy_10,value,ts,10,exact,False,gaussian,5.0,0,50,0,1,2,31.125862049461226,0.4560659989483372,2.168414332830275,345.5333382713749,6.910666765427497,107.7240828522553,2.1984506704541897,3.7343933772420166,234.33462699025088,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
f2e63a3a-d963-43b3-9a18-62ceb8a861f9,levy_10,value,ts,10,exact,False,gaussian,0.05,20,50,0,21,22,46.40564842256117,1.0409896973926132,1.5834906343859991,291.4696087943402,5.829392175886804,103.50018710914624,2.0294643035067916,1.5834906343859991,103.50018710914624,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-3.6901164346952617,15.319114638711584,18.665699154632392,2.7690232064882263,7.967936052111985,8.58735093737871,16.20970103510173,-20.0,-2.6959442902688915,18.489538505262573,-20.0
cf575181-7fe9-4fc7-95af-5273bf57c355,levy_10,value,ts,10,exact,False,gaussian,0.25,20,50,0,21,22,46.566693249682096,0.5338039560395543,2.090676375739058,305.90180645237444,6.118036129047489,105.27533720388195,2.090676375739058,2.090676375739058,105.27533720388195,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-3.6824903024279285,15.319114638711584,18.870317253809965,2.682936680199904,8.337029513114631,8.311730636599655,16.41834214374305,-20.0,-2.6302033029015623,18.489538505262573,-20.0
873a35dd-a7db-4503-a9ae-a7d05c1f8b27,levy_10,value,ts,10,exact,False,gaussian,1.0,20,50,0,21,22,46.57175490309003,0.5338039560395543,2.090676375739058,284.00818357547,5.6801636715094,105.27533720388195,2.090676375739058,2.090676375739058,105.27533720388195,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-3.748599614472349,15.319114638711584,18.678177504247415,2.723549922621478,8.420204831271624,8.116965215080565,16.67079593383707,-20.0,-2.710276443477869,18.489538505262573,-20.0
a5c8e7e1-da59-4848-be09-848c527f5ac4,levy_10,value,ts,10,exact,False,gaussian,5.0,20,50,0,21,22,38.11112654414243,0.5338039560395543,2.090676375739058,293.9214406165703,5.878428812331406,105.27533720388195,2.090676375739058,4.9573658062884185,170.69208379036053,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-5.811021434648145,0.18713998014888933,5.686503215025143,-2.9904893481652204,14.919224655076345,3.1614143930391134,16.592205811991484,-10.992535815611875,-18.61126521911703,-1.5104614947374273,-20.0
