error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
gaussian,sched-back10,1.0,0,10,0.01,50,200,20,14.620000000000001,11.144875,18.325124999999996,8.0,8.466257668711657,2.4619999999999997,0.185
gaussian,sched-back10,1.0,0,25,0.01,50,200,20,23.35,20.529875,26.320125,28.0,11.03448275862069,1.9340000000000002,0.565
gaussian,sched-back10,5.0,0,10,0.01,50,200,20,22.815,18.755,26.590374999999995,31.0,5.942857142857143,3.2815,0.475
gaussian,sched-back10,5.0,0,25,0.01,50,200,20,27.875,25.274874999999998,30.500249999999998,30.0,10.25,2.115,0.78
