dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
iso_eggholder,composite,extra_trees,gaussian,0,0.195499,,ei,5,0.0,0.0,0.14609365375972047,-0.11764134194516407,2.7287870406741477,-1.1582604580837454,17.70698324689265,-8.457681571507711,18.74768841326001,0.055689531442329555,55.780907448547055,0.21480740158688189,0
iso_eggholder,composite,extra_trees,gaussian,0,0.195499,,logei,5,0.0,0.0,-0.295662241299565,-0.03681231090934389,-10.030227600005109,-5.968010921264437,15.249976219633794,-23.06353481733155,-0.15257519188981802,-0.20469852244908382,48.521381422131114,-0.16507081548879607,0
iso_eggholder,composite,extra_trees,gaussian,0,0.195499,,qnei,5,0.0,0.0,-0.11673632104577572,-0.2124935414374849,-5.1149289309123,3.6383313045552512,14.004907599047561,-17.453308843665347,4.372028575867615,-0.10438630471249588,51.73821557992095,-0.07716609725816789,0
iso_eggholder,composite,extra_trees,gaussian,0,0.195499,,random,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.64597127771006,0.10612259259260855,0
iso_eggholder,composite,extra_trees,gaussian,0,0.195499,,sobol,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35305585851438,0.0,0
iso_eggholder,composite,extra_trees,gaussian,0,0.195499,,ucb,5,0.0,0.0,-0.07132081161800867,-0.003300560930369123,-0.03858066923958461,0.0,21.026656331029532,-14.675155418049076,16.730570317657616,-0.0007873605967261943,49.033036984376984,-0.033394575805756596,0
iso_eggholder,composite,extra_trees,gaussian,0,0.781998,,ei,5,0.0,0.0,0.17264287969575343,0.05299962145607484,-3.917087393220213,0.0,9.877240472697638,-13.004240160867216,2.9937335949972566,-0.07994055904531047,49.135033014652684,0.662314100205034,0
iso_eggholder,composite,extra_trees,gaussian,0,0.781998,,logei,5,0.0,0.0,0.09530147234403921,0.17022345178550902,1.4080327760959264,1.244382114422855,6.3267249582877305,-3.567592530611023,5.8172394449775355,0.02873536277746793,59.95964179823214,0.5048201766106707,0
iso_eggholder,composite,extra_trees,gaussian,0,0.781998,,qnei,5,0.0,0.0,0.026348720743838493,0.09702216812147346,-2.931514989585934,-0.14701104826821165,9.130119054779351,-10.988296052881799,2.983508650183201,-0.0598268365221619,53.921629521247326,0.8116284299841512,0
iso_eggholder,composite,extra_trees,gaussian,0,0.781998,,random,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.64597127771006,0.5831926810960688,0
iso_eggholder,composite,extra_trees,gaussian,0,0.781998,,sobol,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35305585851438,1.147551401937788,0
iso_eggholder,composite,extra_trees,gaussian,0,0.781998,,ucb,5,0.0,0.0,0.188011096161141,0.08789306992818924,3.4512319193960805,0.0,6.70051634637423,-1.5464181588115935,8.983310260016685,0.07043330447747105,52.52284957301265,0.42285220391642026,0
iso_eggholder,composite,extra_trees,gaussian,0,3.909988,,ei,5,0.0,0.0,0.6610118717803118,0.662372292583483,16.332205290536812,9.050209487248125,24.03561124187386,-2.3541188178839034,35.018529398957526,0.33331031205177164,69.38432569840971,2.0693287994079235,0
iso_eggholder,composite,extra_trees,gaussian,0,3.909988,,logei,5,0.0,0.0,0.3526601682949533,0.30102851361736327,3.9778929968042065,0.46132773838921537,10.132571240484422,-2.4265420069457333,12.756745670994475,0.08118148973069812,62.52950201894042,1.8610916542676517,0
iso_eggholder,composite,extra_trees,gaussian,0,3.909988,,qnei,5,0.0,0.0,0.1453800555305153,0.1527037586288964,8.633972179541141,3.893945845036857,8.767405862034632,2.3906949133118767,16.38812377512114,0.17620351386818658,65.48711669037439,2.2208387413789166,0
iso_eggholder,composite,extra_trees,gaussian,0,3.909988,,random,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.64597127771006,1.6100847611792133,0
iso_eggholder,composite,extra_trees,gaussian,0,3.909988,,sobol,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35305585851438,1.4223008645385842,0
iso_eggholder,composite,extra_trees,gaussian,0,3.909988,,ucb,5,0.0,0.0,0.5918871167656187,0.3031998811906744,17.080737689432798,11.623641753776838,19.72252657254998,3.0767805709869664,33.586785770228104,0.34858648345781224,66.15235534304938,2.1617103282999084,0
