dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
hicks_law,value,logei,0.475,1.425,0.30161760171288865,41.88054072807693,-0.06353760520489554,6,8
hicks_law,value,qnei,0.525,1.575,0.3427409207222687,43.929817204806454,0.07353670879113672,6,8
