error_model,jitter_std,jitter_iteration,dataset,acquisition,fragility,absolute_loss,inference_excess,acq_failures,seeds
gaussian,0.05,0,ackley,logei,0.0006378711084909742,0.7061889267931633,-2.4826685773789867,0,5
gaussian,0.05,0,ackley,qnei,-0.015506177180277688,0.6733209296952374,0.5327786128516453,0,5
gaussian,0.05,0,branin,logei,-0.0030742610537985164,0.06895093623294316,0.03047381745597414,0,5
gaussian,0.05,0,branin,qnei,-0.00626194470035814,0.06404624679522283,0.0074572759411950405,0,5
gaussian,0.05,0,eggholder,logei,-0.007893752238400636,0.35906109226594135,-0.22821144884695993,0,5
gaussian,0.05,0,eggholder,qnei,-0.015444535883631191,0.34762212722635727,0.1011736001826556,0,5
gaussian,0.05,0,griewank,logei,0.039207798420236355,0.26993823864021016,0.0516700890660993,0,5
gaussian,0.05,0,griewank,qnei,0.005229795285654094,0.25740569302041905,0.01605678911961482,0,5
gaussian,0.05,0,hartmann_3,logei,0.023326822652488293,0.21424606029525178,0.005972715623729199,0,5
gaussian,0.05,0,hartmann_3,qnei,0.000241292575393226,0.19744903574589484,0.01238585801710906,0,5
gaussian,0.05,0,hartmann_6,logei,0.01885231283646521,0.35945056857803825,-0.24164725106469195,0,5
gaussian,0.05,0,hartmann_6,qnei,0.07093421907933228,0.3833752813214451,-0.23769159632181616,0,5
gaussian,0.05,0,hicks_law,logei,0.0015661318220975301,0.12447552337105867,0.0,0,5
gaussian,0.05,0,hicks_law,qnei,-0.00927604765104645,0.11719603431342843,-0.02332089978313884,0,5
gaussian,0.05,0,levy_10,logei,-0.009018566608380877,0.32808243674819704,-0.03689301215926904,0,5
gaussian,0.05,0,levy_10,qnei,0.01008066778110021,0.36186762269667666,-0.07176564570036639,0,5
gaussian,0.05,0,michalewicz,logei,0.03670831612255913,0.702233033049807,0.23554472790562214,0,5
gaussian,0.05,0,michalewicz,qnei,-0.0010302920552381883,0.7306916876085383,0.08386230294691899,0,5
gaussian,0.05,0,moving_peaks,logei,-0.0010941430686844,0.3670391232509801,0.14300351024924518,0,5
gaussian,0.05,0,moving_peaks,qnei,-0.024038985261175143,0.3793436118989347,0.05475599064618318,0,5
gaussian,0.05,0,powell,logei,0.003157292614782497,0.06434845117662366,0.0090900034779901,0,5
gaussian,0.05,0,powell,qnei,-0.00905794559698017,0.05500467621935194,0.013338428409963621,0,5
gaussian,0.05,0,power_law_practice,logei,-0.024533691465614398,0.078188682399117,0.00167075375051338,0,5
gaussian,0.05,0,power_law_practice,qnei,-0.00407288436688698,0.08868385689188965,0.0,0,5
gaussian,0.05,0,rastrigin,logei,0.050280503222344744,0.5147147627488098,0.22000629402528699,0,5
gaussian,0.05,0,rastrigin,qnei,0.054927847798031434,0.49379484544821206,-0.13965522342607356,0,5
gaussian,0.05,0,rosenbrock,logei,0.0032278883518804076,0.060851128553285894,0.01770072663808988,0,5
gaussian,0.05,0,rosenbrock,qnei,0.006971519182399959,0.06467742227978782,0.010655081824939721,0,5
gaussian,0.05,0,schwefel,logei,0.041866958099181555,0.5572389565326532,0.4744437020361918,0,5
gaussian,0.05,0,schwefel,qnei,-0.0005538910201787365,0.5385260501342428,0.3300396938522687,0,5
gaussian,0.05,0,shekel,logei,-0.0499610681682258,0.8104458901572423,-0.21994010637068867,0,5
gaussian,0.05,0,shekel,qnei,0.004552852993488063,0.8664813048577281,1.119898192012683,0,5
gaussian,0.05,0,steering_law,logei,0.005864079822029264,0.0996983867298498,0.00451584369832996,0,5
gaussian,0.05,0,steering_law,qnei,0.004574175793465611,0.10554027166639905,0.006021467471098401,0,5
gaussian,0.05,0,stevens,logei,-0.006498253019589962,0.08595285989039732,0.0,0,5
gaussian,0.05,0,stevens,qnei,0.0024659539394032235,0.09434703505332204,0.0,0,5
gaussian,0.05,0,weber_fechner,logei,0.00236573581466498,0.10225205908434579,0.025111018856351003,0,5
gaussian,0.05,0,weber_fechner,qnei,0.01123238397192885,0.11209054745977562,0.02361926906262948,0,5
gaussian,0.05,0,yerkes_dodson,logei,-0.010891697509456545,0.2760480601768692,0.30588342762516846,0,5
gaussian,0.05,0,yerkes_dodson,qnei,-0.030888773711387468,0.27409636892680495,0.017430204873553467,0,5
gaussian,0.05,20,ackley,logei,-0.03408265789636194,0.5411360224296051,-2.444916663811934,0,5
gaussian,0.05,20,ackley,qnei,0.0026247350530691554,0.5493386239698367,-0.7400433970275794,0,5
gaussian,0.05,20,branin,logei,0.0016105591253653903,0.007095013820939746,0.00465443253613304,0,5
gaussian,0.05,20,branin,qnei,0.0006862750546230246,0.0036145049638976598,0.006665409599005197,0,5
gaussian,0.05,20,eggholder,logei,0.02048764611565544,0.29281819160573896,0.03011759462382647,0,5
gaussian,0.05,20,eggholder,qnei,0.00558715662722032,0.2617322959478234,0.17708422421505327,0,5
gaussian,0.05,20,griewank,logei,0.0059433082552291195,0.04322899145992434,0.035881845179420294,0,5
gaussian,0.05,20,griewank,qnei,0.0036231195820183595,0.06035054093945741,0.01578841004553126,0,5
gaussian,0.05,20,hartmann_3,logei,0.0033323802159909107,0.01453125913499419,0.012657447894799717,0,5
gaussian,0.05,20,hartmann_3,qnei,0.0005943308714069414,0.015223169122285015,0.009447366345331179,0,5
gaussian,0.05,20,hartmann_6,logei,-0.015849259794794738,0.12333356811777374,-0.16581852055580767,0,5
gaussian,0.05,20,hartmann_6,qnei,-0.006136263852204312,0.10707363706205435,-0.14068424236275942,0,5
gaussian,0.05,20,hicks_law,logei,0.0,0.0,0.0,0,5
gaussian,0.05,20,hicks_law,qnei,0.0,0.004316416816295404,0.0,0,5
gaussian,0.05,20,levy_10,logei,-0.00038978052683379393,0.2141734290675481,0.02545941218213262,0,5
gaussian,0.05,20,levy_10,qnei,-0.008134085854089756,0.2258107667194716,-0.10212339161932552,0,5
gaussian,0.05,20,michalewicz,logei,0.00994632373014204,0.5597859807643586,0.20676236561759734,0,5
gaussian,0.05,20,michalewicz,qnei,0.03530059776089166,0.6444584549523176,0.46719804708539553,0,5
gaussian,0.05,20,moving_peaks,logei,-0.017797607802356803,0.2291305627868309,0.039806395995408986,0,5
gaussian,0.05,20,moving_peaks,qnei,-0.009458857364765826,0.2877213628891092,0.20789111958971124,0,5
gaussian,0.05,20,powell,logei,-0.007740522119975073,0.011920484221333785,0.00851619846395768,0,5
gaussian,0.05,20,powell,qnei,0.002113361137935791,0.02734004924764083,0.01430296133760818,0,5
gaussian,0.05,20,power_law_practice,logei,0.0,0.0,0.012762971605213941,0,5
gaussian,0.05,20,power_law_practice,qnei,0.0,0.0,0.0,0,5
gaussian,0.05,20,rastrigin,logei,-0.013502437177294222,0.36333162806270897,0.07792986937120991,0,5
gaussian,0.05,20,rastrigin,qnei,0.04245407853228063,0.3683437459397345,0.21520152466146758,0,5
gaussian,0.05,20,rosenbrock,logei,-0.0030590694711407477,0.002722425414176796,0.01706966669737776,0,5
gaussian,0.05,20,rosenbrock,qnei,-0.0013205973910372626,0.004726847605432119,0.023300048563704538,0,5
gaussian,0.05,20,schwefel,logei,-0.017284762169395333,0.383432728343977,0.252981254909465,0,5
gaussian,0.05,20,schwefel,qnei,-0.007000732722627474,0.41905713272311856,0.35838142292793745,0,5
gaussian,0.05,20,shekel,logei,-0.036875698847947044,0.7610706935527912,0.4311477313360982,0,5
gaussian,0.05,20,shekel,qnei,0.020236274975251885,0.8231213044951702,1.6130662804373095,0,5
gaussian,0.05,20,steering_law,logei,-0.00011884883755483625,0.0008209706464600601,0.010147912918622876,0,5
gaussian,0.05,20,steering_law,qnei,-0.0008589773670344006,0.0008999666937164954,0.00452744006371944,0,5
gaussian,0.05,20,stevens,logei,0.0,0.0,0.0,0,5
gaussian,0.05,20,stevens,qnei,0.0,0.0,0.0,0,5
gaussian,0.05,20,weber_fechner,logei,-0.0049705201514750495,0.002959166383859536,0.00996824887722284,0,5
gaussian,0.05,20,weber_fechner,qnei,-0.001258569538415647,0.006628967245254797,0.02884412914729244,0,5
gaussian,0.05,20,yerkes_dodson,logei,0.022221607347581263,0.11481202729938911,0.02421708885235886,0,5
gaussian,0.05,20,yerkes_dodson,qnei,0.048762794160036496,0.1849501962276348,0.29414601007834296,0,5
gaussian,0.25,0,ackley,logei,-0.05182062838552648,0.6537304272991458,-5.8921616960329235,0,5
gaussian,0.25,0,ackley,qnei,-0.008338379267741645,0.6804887276077736,0.5192452378080255,0,5
gaussian,0.25,0,branin,logei,0.029658595489119987,0.10168379277586174,0.09481072454604819,0,5
gaussian,0.25,0,branin,qnei,0.016989866962196395,0.08729805845777741,0.09081581680526421,0,5
gaussian,0.25,0,eggholder,logei,-0.0007726366979152633,0.36618220780642674,0.16240447070849862,0,5
gaussian,0.25,0,eggholder,qnei,0.00029675250324406877,0.3633634156132325,-0.03203745842885242,0,5
