jitter_std,mean_gaussian,std_gaussian,count_gaussian,difference
0.05,-0.03696348225196879,1.2193563163412748,200,
0.25,-0.01821505199333887,1.2139171132637439,200,
1.0,0.43101933208570564,1.2772777850700614,200,
5.0,1.1141504022005932,1.6909074176306067,200,
