iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.6258591994420026,4.074924208726179,2.9811712122067417,-1.9731352900846733,0.40567327867896574,-2.123651794430402,True,-2.529325073109368,logei,0.0,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.40567327867896574,0.3585506047794941,0.3585506047794941,0.3585506047794941,0.3585506047794941,0.40567327867896574,0.3585506047794941,powell
2,-1.2985034357989713,3.8619810085663566,-3.9526122589098276,3.3910557654448965,-1.7864151961413364,-3.5214090417216384,True,-1.734993845580302,logei,0.0,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.40567327867896574,2.5506390795997964,2.9091896843792906,0.3585506047794941,1.4545948421896453,0.40567327867896574,0.3585506047794941,powell
3,3.1736248587684157,0.2114145755934871,-1.2727081586261781,-1.4941694910930403,0.2840174372993083,-3.184184626641617,True,-3.4682020639409252,logei,0.0,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.40567327867896574,0.48020644615915153,3.389396130538442,0.3585506047794941,1.1297987101794806,0.40567327867896574,0.3585506047794941,powell
4,-1.7061737111128785,0.005686752943819151,0.5409343306215799,0.9814761686704321,0.7118824149892812,-0.8370917812348408,True,-1.5489741962241221,logei,0.0,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,0.05234146846917864,3.4417375990076207,0.05234146846917864,0.8604343997519052,0.7118824149892812,0.05234146846917864,powell
5,4.959502550909534,3.1339572729237775,1.5996130649704643,4.900641329136963,0.6278990617352157,-1.6009222009514381,True,-2.2288212626866537,logei,0.0,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,0.13632482172324412,3.578062420730865,0.05234146846917864,0.715612484146173,0.7118824149892812,0.05234146846917864,powell
6,-2.4097096287431334,-0.028826575497536165,1.7502186576051084,1.1294011063602303,0.5920245476752303,-4.202389065422942,True,-4.794413613098172,logei,0.46395349997328594,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7118824149892812,0.17219933578322955,3.7502617565140945,0.05234146846917864,0.6250436260856824,0.7118824149892812,0.05234146846917864,powell
7,-1.5691843724965455,0.05516236358441739,0.19368095985905956,1.096278439248536,0.7135643314236569,-2.147501787864428,True,-2.861066119288085,logei,0.8598340000025928,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7135643314236569,0.05065955203480288,3.8009213085488973,0.05065955203480288,0.5429887583641282,0.7118824149892812,0.05234146846917864,powell
8,-0.9454623586906644,0.09777083506609135,0.7369217588619674,0.6661458548438955,0.7571627282158848,-0.33761964113351706,True,-1.0947823693494019,logei,0.6113971999729984,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.007061155242575001,3.8079824637914723,0.007061155242575001,0.47599780797393404,0.7571627282158848,0.007061155242575001,powell
9,0.8461918689956232,1.047342080327244,0.7835325124703091,2.075022552551896,0.7483919557955279,-3.5354280672505185,True,-4.283820023046046,logei,0.7514012000174262,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.015831927662931955,3.8238143914544045,0.007061155242575001,0.4248682657171561,0.7571627282158848,0.007061155242575001,powell
10,-0.8256394726468902,-0.5110529119960106,1.5634380074632026,0.17567927415608783,0.7413651228517963,-2.3727558705898084,True,-3.1141209934416048,logei,0.9517495000036433,False,0,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.022858760606663475,3.8466731520610677,0.007061155242575001,0.38466731520610675,0.7571627282158848,0.007061155242575001,powell
11,-3.0537473055723896,-0.6991534534268358,0.7093755435277037,0.498953641393198,0.5938988939757464,0.12898478290628457,True,-0.4649141110694618,logei,0.8274019999662414,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.17032498948271346,4.016998141543781,0.007061155242575001,0.36518164923125285,0.5938988939757464,0.17032498948271346,powell
12,-2.0682983074672814,-2.9053569826279007,0.7157262041038011,0.3478164492567916,0.5989218448855969,1.7184906455685813,True,1.1195688006829845,logei,0.8880796000012197,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.16530203857286296,4.182300180116644,0.007061155242575001,0.34852501500972033,0.5989218448855969,0.16530203857286296,powell
13,0.2694993569178739,-3.83317909978796,0.7216836206448917,0.20652604762293164,0.5431366796010397,1.1210356862991466,True,0.5778990066981069,logei,0.8418769999989308,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.2210872038574201,4.403387383974064,0.007061155242575001,0.33872210645954337,0.5989218448855969,0.16530203857286296,powell
14,-2.7039991779970096,-4.0,0.7695056781790597,0.6155589601661686,0.3688592119175261,1.8765198426652128,True,1.5076606307476867,logei,0.9512388000148349,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.39536467154093374,4.798752055514997,0.007061155242575001,0.34276800396535695,0.3688592119175261,0.39536467154093374,powell
15,-2.5960290904572343,-4.0,0.7779366382358582,0.006136851523650148,0.4434367041372957,0.44189105131704903,True,-0.0015456528202466568,logei,0.9161427000071853,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.32078717932116413,5.119539234836162,0.007061155242575001,0.3413026156557441,0.3688592119175261,0.39536467154093374,powell
16,0.9588886415794009,-3.25546027279398,0.7357076444110271,0.8248770664636422,0.615434997143655,-0.5914095816055319,True,-1.206844578749187,logei,0.9959903000271879,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.1487888863148048,5.268328121150967,0.007061155242575001,0.32927050757193543,0.3688592119175261,0.39536467154093374,powell
17,-1.7570793960847748,-4.0,0.6407558051403245,0.5227118448366352,0.4868310894664235,0.8438446073143906,True,0.3570135178479671,logei,1.275383900036104,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.2773927939920363,5.545720915143003,0.007061155242575001,0.32621887736135313,0.3688592119175261,0.39536467154093374,powell
18,-2.6821489524434456,-3.5781005634854877,0.9198272693983585,0.47781182844719233,0.43247886929560214,0.8605588570429341,True,0.42807998774733197,logei,1.178072999988217,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.3317450141628577,5.877465929305861,0.007061155242575001,0.3265258849614367,0.3688592119175261,0.39536467154093374,powell
19,-4.0,-4.0,0.6762049182526072,0.687876919107917,0.010496338581854149,0.8796336307830397,True,0.8691372922011855,logei,0.8608304999652319,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.7537275448766056,6.631193474182466,0.007061155242575001,0.34901018285170876,0.3688592119175261,0.39536467154093374,powell
20,1.7494519027012716,-0.9817828833276095,0.5422354454880249,-0.47156366300404906,0.7312579551990029,-0.7133497005327433,True,-1.4446076557317462,logei,0.5906916999956593,False,1,7,038d543d-7403-4f46-a193-f92270f6d83e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",0.7642238834584598,0.7571627282158848,0.03296592825945688,6.664159402441923,0.007061155242575001,0.33320797012209613,0.3688592119175261,0.39536467154093374,powell
