iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,0.90007361838061,0.90007361838061,0.0,False,False,0.0,logei,0.0,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,-0.07730669503760453,-0.07730669503760453,0.0,False,False,0.0,logei,0.0,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,0.90007361838061,7.147647548308369,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.04660950384501,-1.04660950384501,0.0,False,False,0.0,logei,0.0,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,0.90007361838061,7.147647548308369,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,0.40980425343275584,0.40980425343275584,0.0,False,False,0.0,logei,0.0,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.90007361838061,7.147647548308369,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,-1.0539382228456007,-1.0539382228456007,0.0,False,False,0.0,logei,0.0,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.90007361838061,7.147647548308369,michalewicz
6,2.6998745974180345,3.0348785717662254,2.8437785728662486,0.0,0.0,-0.5731596848869187,-0.5731596848869187,-0.5731596848869187,0.0,False,False,0.0,logei,0.28609069995582104,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.620880851575897,49.727463234935634,7.147647548308369,8.28791053915594,0.90007361838061,7.147647548308369,michalewicz
7,1.773879550333431,3.141592653589793,2.963984898842023,0.0,0.0,-0.9755854699266714,-0.9755854699266714,-0.9755854699266714,0.0,False,False,0.0,logei,0.37258769990876317,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.023306636615649,58.750769871551284,7.147647548308369,8.392967124507326,0.90007361838061,7.147647548308369,michalewicz
8,3.0632892664360623,2.757431354006623,3.141592653589793,1.1745932715633667,0.92776659778752,1.8639486419799365,1.8639486419799365,1.8639486419799365,0.0,False,False,0.0,logei,0.3655143999494612,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.8639486419799365,6.183772524709042,64.93454239626033,6.183772524709042,8.11681779953254,1.8639486419799365,6.183772524709042,michalewicz
9,3.141592653589793,2.500373792418079,2.801356579948445,1.3871311874101944,1.0808425143935068,-0.1418473463875541,-0.1418473463875541,-0.1418473463875541,0.0,False,False,0.0,logei,0.2896527999546379,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.8639486419799365,8.189568513076532,73.12411090933686,6.183772524709042,8.12490121214854,1.8639486419799365,6.183772524709042,michalewicz
10,3.141592653589793,3.0156177315722674,3.141592653589793,1.0813311953811946,0.834484973434236,0.7043384865299359,0.7043384865299359,0.7043384865299359,0.0,False,False,0.0,logei,0.3739260999718681,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.8639486419799365,7.343382680159042,80.4674935894959,6.183772524709042,8.04674935894959,1.8639486419799365,6.183772524709042,michalewicz
11,3.141592653589793,2.8151972810268293,3.141592653589793,1.6714494445166477,1.4410801872680479,-0.8528888082291719,-0.8528888082291719,-0.8528888082291719,0.0,False,False,0.0,logei,0.3215817000018433,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.8639486419799365,8.90060997491815,89.36810356441406,6.183772524709042,8.12437305131037,1.8639486419799365,6.183772524709042,michalewicz
12,3.141592653589793,2.103078626896627,3.141592653589793,1.638244521161835,0.9285206339482951,-0.00885911052733086,-0.00885911052733086,-0.00885911052733086,0.0,False,False,0.0,logei,0.45778599998448044,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.8639486419799365,8.056580277216309,97.42468384163037,6.183772524709042,8.118723653469198,1.8639486419799365,6.183772524709042,michalewicz
13,3.141592653589793,2.958898808980181,3.141592653589793,1.0436173591226878,0.9487997966006131,1.443003322199657,1.443003322199657,1.443003322199657,0.0,False,False,0.0,logei,0.47093710000626743,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.8639486419799365,6.604717844489321,104.02940168611968,6.183772524709042,8.002261668163053,1.8639486419799365,6.183772524709042,michalewicz
14,2.9576385277599826,2.7637212212790097,3.141592653589793,1.79083405228913,0.9219721494401188,0.5028112510483776,0.5028112510483776,0.5028112510483776,0.0,False,False,0.0,logei,0.41018429992254823,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.8639486419799365,7.5449099156406,111.57431160176029,6.183772524709042,7.96959368584002,1.8639486419799365,6.183772524709042,michalewicz
15,3.141592653589793,2.605622486745132,3.141592653589793,1.0348570231156646,0.9191589738642841,1.1584456722563772,1.1584456722563772,1.1584456722563772,0.0,False,False,0.0,logei,0.3842020999873057,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.8639486419799365,6.889275494432601,118.46358709619288,6.183772524709042,7.897572473079525,1.8639486419799365,6.183772524709042,michalewicz
16,2.3080019535015484,3.141592653589793,3.141592653589793,1.1553652623170692,0.9844711103384829,3.2843276156845573,3.2843276156845573,3.2843276156845573,0.0,False,False,0.0,logei,0.4394172999309376,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.2843276156845573,4.763393551004421,123.22698064719731,4.763393551004421,7.701686290449832,3.2843276156845573,4.763393551004421,michalewicz
17,1.9498879207388125,3.141592653589793,3.141592653589793,1.1220795244995567,1.018031760187205,2.707946602860305,2.707946602860305,2.707946602860305,0.0,False,False,0.0,logei,0.4066360000288114,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.2843276156845573,5.339774563828673,128.566755211026,4.763393551004421,7.5627503065309405,3.2843276156845573,4.763393551004421,michalewicz
18,2.2355208385293395,3.141592653589793,3.141592653589793,1.2635488570283278,0.9409720801710739,1.8773138240150542,1.8773138240150542,1.8773138240150542,0.0,False,False,0.0,logei,0.337915200041607,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.2843276156845573,6.170407342673924,134.7371625536999,4.763393551004421,7.485397919649994,3.2843276156845573,4.763393551004421,michalewicz
19,2.469298888759613,3.141592653589793,3.141592653589793,1.1204120948864513,1.0482792738325926,2.2014045677206004,2.2014045677206004,2.2014045677206004,0.0,False,False,0.0,logei,0.31335730000864714,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.2843276156845573,5.846316598968378,140.58347915266827,4.763393551004421,7.399130481719383,3.2843276156845573,4.763393551004421,michalewicz
20,2.076633355030083,3.141592653589793,2.623217923889223,1.142348024886971,0.9570062187867604,3.1126325973957463,3.1126325973957463,3.1126325973957463,0.0,False,False,0.0,logei,0.55106749990955,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.2843276156845573,4.935088569293232,145.51856772196152,4.763393551004421,7.275928386098076,3.2843276156845573,4.763393551004421,michalewicz
21,2.1608510571798747,2.796995634157985,3.104726752852987,1.1695720387604371,0.8859932021756319,3.697601669086364,3.697601669086364,2.623394117457043,1.1491940030945198,True,True,0.0,logei,0.31009839999023825,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.697601669086364,4.3501194976026145,149.86868721956412,4.3501194976026145,7.136604153312577,2.623394117457043,5.424327049231936,michalewicz
22,1.8035557157595932,2.8065718861088325,3.141592653589793,1.1861442126601094,1.0994643247655673,0.05742525807899632,0.05742525807899632,0.8773482593582733,2.433038353816165,True,True,0.0,logei,0.44799809996038675,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.697601669086364,7.990295908609982,157.85898312817412,4.3501194976026145,7.175408324007915,2.623394117457043,5.424327049231936,michalewicz
23,2.0620819829506525,3.141592653589793,3.141592653589793,1.1113230683462656,0.9108568884021568,-1.0039887434857706,-1.0039887434857706,2.5641470366665158,1.5699286570778086,True,True,0.0,logei,0.48976639995817095,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.697601669086364,9.051709910174749,166.91069303834885,4.3501194976026145,7.256986653841254,2.623394117457043,5.424327049231936,michalewicz
24,2.423647431108277,2.5613384005598605,1.997164722766576,1.1911046958578557,0.7112024983878552,0.2216781544648043,0.2216781544648043,0.5451801873837346,1.4354737710656376,True,True,0.0,logei,0.2434276998974383,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.697601669086364,7.826043012224174,174.73673605057303,4.3501194976026145,7.280697335440543,2.623394117457043,5.424327049231936,michalewicz
25,2.4068712598206266,2.5664785092727675,2.8892166105212715,1.1679941834287804,0.9132591935102546,-0.574274991068372,-0.574274991068372,2.24070497261128,1.8520522377900563,True,True,0.0,logei,0.2825639999937266,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.697601669086364,8.62199615775735,183.35873220833037,4.3501194976026145,7.334349288333215,2.623394117457043,5.424327049231936,michalewicz
26,1.852476516331191,3.141592653589793,3.141592653589793,0.0,1.0041669761930185,0.9199004111512701,0.9199004111512701,0.7375696136817939,2.0831333864644845,True,True,0.0,logei,0.2508220999734476,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.697601669086364,7.127820755537709,190.48655296386806,4.3501194976026145,7.326405883225695,2.623394117457043,5.424327049231936,michalewicz
27,1.0018124655939804,3.141592653589793,2.0990631655708896,1.6538156119100946,0.9715442201829866,1.337881224293869,1.337881224293869,0.5923905632574714,2.626932045476162,True,True,0.0,logei,0.24530790001153946,False,7,e3ed9f6a-13f9-4a5c-a4a3-9d1042777d2a,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.697601669086364,6.709839942395109,197.19639290626318,4.3501194976026145,7.303570107639377,2.623394117457043,5.424327049231936,michalewicz
