dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_x0,delta_excess_x1,delta_excess_x2,delta_excess_x3,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
iso_power_law_practice,composite,logei,gradient_boosting,gaussian,0.279162,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.006487777948577023,-22.583290262700174,-0.45166580525400346,-2.8531564286102338
iso_power_law_practice,composite,logei,gradient_boosting,gaussian,1.11665,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.02305279012134953,-5.108772693149362,-0.10217545386298732,-0.6678773262536168
iso_power_law_practice,composite,logei,gradient_boosting,gaussian,5.58325,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.3946067382919374,18.5351350871734,0.37070270174346787,15.044115443744175
iso_power_law_practice,composite,qnei,gradient_boosting,gaussian,0.279162,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.27128477642295934,-1.3879507507135287,-0.027759015014270583,10.036669509919747
iso_power_law_practice,composite,qnei,gradient_boosting,gaussian,1.11665,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.421813243524237,28.602250287107708,0.5720450057421542,5.912968503681732
iso_power_law_practice,composite,qnei,gradient_boosting,gaussian,5.58325,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.0614162867811088,84.7981654608384,1.6959633092167683,40.78427340514531
iso_power_law_practice,composite,ucb,gradient_boosting,gaussian,0.279162,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.3240684131574447,-21.097782852081437,-0.42195565704162874,-13.368595638039935
iso_power_law_practice,composite,ucb,gradient_boosting,gaussian,1.11665,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.000586375078678536,2.9692144264018054,0.05938428852803601,3.1126170052305326
iso_power_law_practice,composite,ucb,gradient_boosting,gaussian,5.58325,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.5012281928324169,53.17687980202706,1.0635375960405413,30.22893423280526
iso_power_law_practice,composite,ei,gradient_boosting,gaussian,0.279162,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.11585632555077252,-42.52760456926161,-0.8505520913852322,7.830278546611616
iso_power_law_practice,composite,ei,gradient_boosting,gaussian,1.11665,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.6769501786308225,3.68733048324151,0.07374660966483004,28.303375173884035
iso_power_law_practice,composite,ei,gradient_boosting,gaussian,5.58325,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.442880866181921,-6.292226009504546,-0.12584452019009085,-2.2851670246315052
iso_power_law_practice,composite,random,gradient_boosting,gaussian,0.279162,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_power_law_practice,composite,random,gradient_boosting,gaussian,1.11665,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_power_law_practice,composite,random,gradient_boosting,gaussian,5.58325,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_power_law_practice,composite,sobol,gradient_boosting,gaussian,0.279162,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_power_law_practice,composite,sobol,gradient_boosting,gaussian,1.11665,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_power_law_practice,composite,sobol,gradient_boosting,gaussian,5.58325,0,7,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_power_law_practice,composite,logei,gradient_boosting,gaussian,0.279162,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.13561707940026801,12.450930283921714,0.24901860567843426,8.46944646926384
iso_power_law_practice,composite,logei,gradient_boosting,gaussian,1.11665,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.40923799312630704,25.513226280278865,0.5102645256055773,16.140341122500505
iso_power_law_practice,composite,logei,gradient_boosting,gaussian,5.58325,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.7267140741141636,96.84501124399128,1.9369002248798253,27.485011126989757
iso_power_law_practice,composite,qnei,gradient_boosting,gaussian,0.279162,0,10,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.30917176415359826,-10.763271074618942,-0.21526542149237882,5.5663105626390745
