iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.7160746296035653,0.9153801204905075,-0.6203051845937949,-0.6203051845937949,-0.6203051845937949,0.0,False,True,0.0,logei,0.0,False,False,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6203051845937949,8.587469147885733,8.587469147885733,8.587469147885733,8.587469147885733,-0.6203051845937949,8.587469147885733,hartmann_6
2,0.8603936491828846,0.9182376290487624,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.47852200150684815,-0.47852200150684815,-0.47852200150684815,0.0,False,True,0.0,logei,0.0,False,False,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.445685964798786,17.03315511268452,8.445685964798786,8.51657755634226,-0.47852200150684815,8.445685964798786,hartmann_6
3,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.31560348997827314,0.7053337045894538,-0.5412982988132623,-0.5412982988132623,-0.5412982988132623,0.0,False,True,0.0,logei,0.0,False,False,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.5084622621052,25.541617374789716,8.445685964798786,8.513872458263238,-0.47852200150684815,8.445685964798786,hartmann_6
4,0.2991810731982467,0.7407484828757487,0.279747219748287,0.7825909153281315,0.9877407468945767,0.9862385492802385,-0.6665178495997667,-0.6665178495997667,-0.6665178495997667,0.0,False,True,0.0,logei,0.0,False,False,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.633681812891703,34.17529918768142,8.445685964798786,8.543824796920354,-0.47852200150684815,8.445685964798786,hartmann_6
5,0.8828625669966758,0.9128100517839179,0.7082069141031725,0.5544968772635087,0.9232382080702205,0.08973077985431255,-0.5212958261669214,,-0.5212958261669214,0.0,False,True,,logei,0.0,False,True,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.488459789458858,42.663758977140276,8.445685964798786,8.532751795428055,-0.47852200150684815,8.445685964798786,hartmann_6
6,0.4947292918226066,0.9669022452584349,0.5092129152993895,0.5225631665121009,0.20136901395662254,0.11557712731682132,5.442559416421113,5.442559416421113,5.442559416421113,0.0,False,True,0.0,logei,0.25985420000506565,False,False,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.442559416421113,2.5246045468708243,45.1883635240111,2.5246045468708243,7.531393920668517,5.442559416421113,2.5246045468708243,hartmann_6
7,0.455736224098987,1.0,0.5779377577825543,0.4805965979171545,0.03983764679167576,0.0,5.702018043371406,5.702018043371406,5.702018043371406,0.0,False,True,0.0,logei,0.2879873000201769,False,False,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.702018043371406,2.2651459199205313,47.45350944393164,2.2651459199205313,6.77907277770452,5.702018043371406,2.2651459199205313,hartmann_6
8,0.5149008654145559,1.0,0.8967653069566639,0.6342485411251109,0.09378447912972657,0.0,5.061168318071045,5.061168318071045,5.061168318071045,0.0,False,True,0.0,logei,0.5464743999764323,False,False,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.702018043371406,2.9059956452208917,50.35950508915253,2.2651459199205313,6.294938136144066,5.702018043371406,2.2651459199205313,hartmann_6
9,0.4482636582692427,1.0,0.8807493584554213,0.0031931737988831073,0.23626512871529676,0.0,-0.39805134362182243,-0.39805134362182243,-0.39805134362182243,0.0,False,True,0.0,logei,0.40150889998767525,False,False,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.702018043371406,8.36521530691376,58.72472039606629,2.2651459199205313,6.524968932896254,5.702018043371406,2.2651459199205313,hartmann_6
10,0.4041341795257914,1.0,0.17430135054464535,0.5919321379413617,0.0,0.0,6.427293588371894,6.427293588371894,6.427293588371894,0.0,False,True,0.0,logei,0.3236099000205286,False,False,9,efb30a65-962f-45a1-bf06-6cf70b300b38,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.427293588371894,1.539870374920043,60.26459077098633,1.539870374920043,6.026459077098633,6.427293588371894,1.539870374920043,hartmann_6
