iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.16162744663270998,,-0.16162744663270998,0.0,False,True,,logei,0.0,False,True,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.128791409924647,8.128791409924647,8.128791409924647,8.128791409924647,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.21758038324299367,-0.21758038324299367,-0.21758038324299367,0.0,False,True,0.0,logei,0.0,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.18474434653493,16.31353575645958,8.128791409924647,8.15676787822979,-0.21758038324299367,8.18474434653493,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.2556805220334109,-0.2556805220334109,-0.2556805220334109,0.0,False,True,0.0,logei,0.0,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.222844485325348,24.536380241784926,8.128791409924647,8.17879341392831,-0.21758038324299367,8.18474434653493,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,-0.08566626342162283,-0.08566626342162283,-0.08566626342162283,0.0,False,True,0.0,logei,0.0,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.05283022671356,32.589210468498486,8.05283022671356,8.147302617124621,-0.08566626342162283,8.05283022671356,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.583996167024681,-0.583996167024681,-0.583996167024681,0.0,False,True,0.0,logei,0.0,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.551160130316617,41.1403705988151,8.05283022671356,8.22807411976302,-0.08566626342162283,8.05283022671356,hartmann_6
6,0.4341806174830297,0.7667926551814951,0.4765075343846293,0.20724924426620756,0.7736196706193998,0.42470654430251714,-0.20035679493707773,,-0.20035679493707773,0.0,False,True,,logei,0.22508089995244518,False,True,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.167520758229015,49.30789135704412,8.05283022671356,8.217981892840687,-0.08566626342162283,8.05283022671356,hartmann_6
7,0.4341708167965962,0.7667530405388038,0.4764812477378843,0.2072485021764731,0.7736040042821432,0.4246964596509247,-0.2003149949616572,,-0.2003149949616572,0.0,False,True,,logei,0.23510029999306425,False,True,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.167478958253595,57.47537031529772,8.05283022671356,8.210767187899673,-0.08566626342162283,8.05283022671356,hartmann_6
8,0.4341746911577373,0.7667533625526588,0.476485083750047,0.20724756589676008,0.773593853412684,0.42469988600191255,-0.2003224756114471,,-0.2003224756114471,0.0,False,True,,logei,0.25984640000388026,False,True,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.167486438903385,65.6428567542011,8.05283022671356,8.205357094275138,-0.08566626342162283,8.05283022671356,hartmann_6
9,0.43417558284323876,0.7667380824273989,0.47647426801254833,0.20724714853168183,0.7735880032989779,0.42469634887876356,-0.20031517406588295,-0.20031517406588295,-0.20031517406588295,0.0,False,True,0.0,logei,0.22388519998639822,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.16747913735782,73.81033589155892,8.05283022671356,8.201148432395435,-0.08566626342162283,8.05283022671356,hartmann_6
10,0.6975399110495065,1.0,0.0,0.27312308944917596,0.19435884936428416,0.0,-0.006953358790356913,-0.006953358790356913,-0.006953358790356913,0.0,False,True,0.0,logei,0.3876552999718115,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.006953358790356913,7.974117322082294,81.78445321364121,7.974117322082294,8.178445321364121,-0.006953358790356913,7.974117322082294,hartmann_6
11,1.0,1.0,0.0,0.3760491243238571,0.7113271236940806,0.0,-0.662130966504961,-0.662130966504961,-0.662130966504961,0.0,False,True,0.0,logei,0.21688770002219826,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.006953358790356913,8.629294929796899,90.41374814343811,7.974117322082294,8.219431649403464,-0.006953358790356913,7.974117322082294,hartmann_6
12,0.5980216407055051,0.9520392951968221,0.0,0.321040706808787,0.0,0.06359635458349194,1.4600880253913777,1.4600880253913777,1.4600880253913777,0.0,False,True,0.0,logei,0.38183259998913854,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.4600880253913777,6.507075937900559,96.92082408133868,6.507075937900559,8.076735340111556,1.4600880253913777,6.507075937900559,hartmann_6
13,0.3835493304461955,0.826851340457548,0.0,0.4438372433048926,0.0,0.22376085310391644,3.398126363025059,,3.398126363025059,0.0,False,True,,logei,0.41903490002732724,False,True,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.398126363025059,4.569037600266878,101.48986168160556,4.569037600266878,7.806912437046582,1.4600880253913777,6.507075937900559,hartmann_6
14,0.3835472910470984,0.8268555854615834,0.0,0.44383066754219164,0.0,0.22377183255609678,3.3978396431979987,3.3978396431979987,3.3978396431979987,0.0,False,True,0.0,logei,0.3392339000129141,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.398126363025059,4.569324320093939,106.0591860016995,4.569037600266878,7.575656142978536,3.3978396431979987,4.569324320093939,hartmann_6
15,0.30497751804734746,1.0,0.0,0.39335091302482267,0.0,0.0,3.6048733394404504,3.6048733394404504,3.6048733394404504,0.0,False,True,0.0,logei,0.4277647999697365,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.6048733394404504,4.362290623851487,110.421476625551,4.362290623851487,7.361431775036733,3.6048733394404504,4.362290623851487,hartmann_6
16,0.2729873517406786,0.4593025370631238,0.0,0.0,0.0,0.0,-0.6101666154462705,-0.6101666154462705,-0.6101666154462705,0.0,False,True,0.0,logei,0.36091300001135096,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.6048733394404504,8.577330578738207,118.99880720428921,4.362290623851487,7.4374254502680754,3.6048733394404504,4.362290623851487,hartmann_6
17,0.30584737535723167,1.0,0.0,0.486951984557006,0.0,0.0,4.84097404556058,4.84097404556058,4.84097404556058,0.0,False,True,0.0,logei,0.2996409999905154,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.84097404556058,3.126189917731357,122.12499712202056,3.126189917731357,7.183823360118857,4.84097404556058,3.126189917731357,hartmann_6
18,0.15901432091323772,1.0,0.0,0.5701511950442775,0.0,0.0,1.8450379231045622,1.8450379231045622,1.8450379231045622,0.0,False,True,0.0,logei,0.22845669998787344,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.84097404556058,6.122126040187375,128.24712316220794,3.126189917731357,7.124840175678219,4.84097404556058,3.126189917731357,hartmann_6
19,0.5395446098627589,1.0,0.0,0.4678985490670276,0.0,0.0,3.933006548900367,3.933006548900367,3.933006548900367,0.0,False,True,0.0,logei,0.4270892000058666,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.84097404556058,4.03415741439157,132.2812805765995,3.126189917731357,6.96217266192629,4.84097404556058,3.126189917731357,hartmann_6
20,0.3998195864898677,1.0,0.0,0.5546605193809483,0.0,0.0,6.322662667180659,6.322662667180659,6.322662667180659,0.0,False,True,0.0,logei,0.4388776999549009,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.322662667180659,1.6445012961112777,133.9257818727108,1.6445012961112777,6.6962890936355395,6.322662667180659,1.6445012961112777,hartmann_6
21,0.40256964465997663,1.0,0.0,0.7090735174785363,0.0,0.0,5.184450995628618,5.184450995628618,5.184450995628618,0.0,False,True,0.0,logei,0.4356166999787092,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.322662667180659,2.7827129676633193,136.7084948403741,1.6445012961112777,6.5099283257321,6.322662667180659,1.6445012961112777,hartmann_6
22,0.3990980241435991,1.0,0.6045016749258703,0.5763689773120181,0.0,0.0,6.595985120553229,6.595985120553229,6.595985120553229,0.0,False,True,0.0,logei,0.5196717000217177,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.595985120553229,1.3711788427387077,138.07967368311282,1.3711788427387077,6.276348803777855,6.595985120553229,1.3711788427387077,hartmann_6
23,0.3975289541066764,1.0,1.0,0.5804304360339038,0.8407731535566609,0.0,6.237948138506763,6.237948138506763,6.237948138506763,0.0,False,True,0.0,logei,0.5787203999934718,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.595985120553229,1.7292158247851743,139.808889507898,1.3711788427387077,6.078647369908608,6.595985120553229,1.3711788427387077,hartmann_6
24,0.39901583066524,1.0,1.0,0.5753590117975116,0.0,0.0,6.614979667133676,6.614979667133676,6.614979667133676,0.0,False,True,0.0,logei,0.6145551999798045,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.614979667133676,1.3521842961582609,141.16107380405626,1.3521842961582609,5.881711408502344,6.614979667133676,1.3521842961582609,hartmann_6
25,0.4031799554500853,1.0,1.0,0.5910242500645534,0.0,0.3332762089671812,1.527511901276443,,1.527511901276443,0.0,False,True,,logei,0.651140000030864,False,True,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.614979667133676,6.439652062015494,147.60072586607174,1.3521842961582609,5.904029034642869,6.614979667133676,1.3521842961582609,hartmann_6
26,0.4031799922224512,1.0,1.0,0.5910245078551124,0.0,0.3332763091815194,1.5275098917070975,1.5275098917070975,1.5275098917070975,0.0,False,True,0.0,logei,0.4748869999893941,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.614979667133676,6.439654071584839,154.04037993765658,1.3521842961582609,5.924629997602176,6.614979667133676,1.3521842961582609,hartmann_6
27,0.3996309279449678,0.4710010226598127,1.0,0.5680556083706365,0.0,0.0,1.4277322460875912,1.4277322460875912,1.4277322460875912,0.0,False,True,0.0,logei,0.39506789995357394,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.614979667133676,6.539431717204346,160.57981165486092,1.3521842961582609,5.947400431661515,6.614979667133676,1.3521842961582609,hartmann_6
28,0.0,0.0,0.04495725901996555,0.004466915475356928,0.9262607955252274,1.0,-0.6660782819994749,-0.6660782819994749,-0.6660782819994749,0.0,False,True,0.0,logei,0.6279534000204876,False,False,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.614979667133676,8.633242245291411,169.21305390015232,1.3521842961582609,6.043323353576868,6.614979667133676,1.3521842961582609,hartmann_6
29,0.6145061290136598,0.0,0.0,0.9786980268925586,1.0,1.0,-0.6733267273348664,,-0.6733267273348664,0.0,False,True,,logei,0.5442011999548413,False,True,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.614979667133676,8.640490690626804,177.8535445907791,1.3521842961582609,6.1328808479579004,6.614979667133676,1.3521842961582609,hartmann_6
30,0.4008842451815366,0.9120887713763849,1.0,0.5690775723398974,0.0,0.0,7.406662817769443,,7.406662817769443,0.0,False,True,,logei,0.4709745000000112,False,True,7,2e067a65-0d24-4252-8828-9626cf9d4704,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,7.406662817769443,0.560501145522494,178.4140457363016,0.560501145522494,5.94713485787672,6.614979667133676,1.3521842961582609,hartmann_6
