dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
schwefel,value,exact,bias,0,0.05,bias0.05_anchored,logei,auc_simple_regret_excess_true,5,-5.492969328891652,1.862093994289026,26.028900804659834,-0.21103347275841441,-37.812118370854755,26.826179713071447,,,-0.4718851906156647,0.6615987738823245,6.0,0.8125,0.8821316985097659,1.0
schwefel,value,exact,bias,0,0.05,bias0.05_anchored,qnei,auc_simple_regret_excess_true,5,-1.7986683433871746,24.44459051469542,44.35838699881235,-0.04054855158361218,-56.87688049820239,53.279543811428034,-0.9150595151636195,0.8388243218612224,-0.0906693177301136,0.9321142274327716,6.0,0.8125,0.9841992155577352,1.0
schwefel,value,exact,bias,0,0.25,bias0.25_anchored,logei,auc_simple_regret_excess_true,5,-2.4940753642696847,1.0803372500359245,31.54924747875009,-0.07905340265087345,-41.66764012905455,36.67948940051518,-0.9524433682229296,0.8037876716624863,-0.1767687821800151,0.8682794445864878,7.0,1.0,0.9841992155577352,1.0
schwefel,value,exact,bias,0,0.25,bias0.25_anchored,qnei,auc_simple_regret_excess_true,5,-4.577249952755272,3.5944693870251,26.79754100111153,-0.17080858100246635,-37.85079185422471,28.696291948714162,-1.0446798756694853,0.72319043697473,-0.3819395982617939,0.7219301790488261,7.0,1.0,0.9365580701173959,1.0
schwefel,value,exact,bias,0,1.0,bias1_anchored,logei,auc_simple_regret_excess_true,5,13.479201706609146,8.176203964342193,30.463008823879743,0.4424776877602088,-24.34561962696592,51.30402304018421,-0.5062336765762232,1.3440357808653842,0.9894101883587536,0.37847154447840636,5.0,0.625,0.7266653653985402,0.8823529411764706
schwefel,value,exact,bias,0,1.0,bias1_anchored,qnei,auc_simple_regret_excess_true,5,23.620054187326897,16.979137765293302,17.148329686525422,1.3773967855240583,2.3275905862394417,44.91251778841435,0.0732028296310583,2.6129165035255495,3.0799528444214923,0.03693329182317579,0.0,0.0625,0.3545596015024876,0.5
schwefel,value,exact,bias,0,5.0,bias5_anchored,logei,auc_simple_regret_excess_true,5,22.713388200506547,34.67062588257541,34.10212738418446,0.6660402134044086,-19.629995634594007,65.0567720356071,-0.34810044046200644,1.6182898238714694,1.4893111929207241,0.210643789030863,3.0,0.3125,0.668268036517092,0.8333333333333334
schwefel,value,exact,bias,0,5.0,bias5_anchored,qnei,auc_simple_regret_excess_true,5,24.525621329950756,26.96231151911587,17.475036087214185,1.4034661334917193,2.827498153145328,46.223744506756184,0.08696518666272757,2.65178787775302,3.1382456786062787,0.034906672513063106,0.0,0.0625,0.3545596015024876,0.5
schwefel,value,exact,bias,20,0.05,bias0.05_anchored,logei,auc_simple_regret_excess_true,5,-2.158822929412014,0.0,5.247675400368971,-0.411386521593966,-8.674672548309688,4.357026689485661,,,-0.9198882273112932,0.4096860530894523,4.0,0.875,0.7283307610479152,1.0
schwefel,value,exact,bias,20,0.05,bias0.05_anchored,qnei,auc_simple_regret_excess_true,5,2.844576563531652,2.0988698725169,3.611654613421253,0.7876103525959913,-1.6398849439000514,7.329038070963355,-0.2683646230152903,1.7767057502258041,1.7611502881872148,0.15301125895939938,0.0,0.0625,0.668268036517092,0.5
schwefel,value,exact,bias,20,0.25,bias0.25_anchored,logei,auc_simple_regret_excess_true,5,-4.7585471428082995,0.0,11.431566975319711,-0.4162637679577795,-18.95271229911788,9.435618013501283,-1.3134665761371391,0.5258859635072548,-0.9307940817237939,0.40464968494465553,2.0,0.75,0.7283307610479152,1.0
schwefel,value,exact,bias,20,0.25,bias0.25_anchored,qnei,auc_simple_regret_excess_true,5,-4.325684300708711,-5.495560711693912,5.987425230042747,-0.722461514676456,-11.76005465078968,3.108686049372257,,,-1.615473057944018,0.18151154815787107,3.0,0.3125,0.668268036517092,0.8333333333333334
schwefel,value,exact,bias,20,1.0,bias1_anchored,logei,auc_simple_regret_excess_true,5,-3.6767133431307686,0.0,6.16236636346164,-0.5966398500632826,-11.328301800382938,3.974875114121402,-1.5306609392108579,0.3954858630641053,-1.3341272628267822,0.25305084578601517,1.0,0.5,0.668268036517092,0.8823529411764706
schwefel,value,exact,bias,20,1.0,bias1_anchored,qnei,auc_simple_regret_excess_true,5,6.660247085039683,6.1416368496469715,3.2205355085221488,2.068055783709077,2.661424089170879,10.659070080908487,0.4127242562059662,3.674359938754537,4.624313313635097,0.009849146197077044,0.0,0.0625,0.24026565187255997,0.5
schwefel,value,exact,bias,20,5.0,bias5_anchored,logei,auc_simple_regret_excess_true,5,0.3829218122027555,0.0,6.012690398384623,0.0636856027554041,-7.08281938781688,7.84866301222239,-0.8176833156649334,0.9374300851109787,0.14240533694913146,0.8936448391138686,3.0,1.0,0.9841992155577352,1.0
schwefel,value,exact,bias,20,5.0,bias5_anchored,qnei,auc_simple_regret_excess_true,5,9.459395853383876,9.23915122259595,5.264500212737452,1.7968269486430792,2.9226554706917254,15.996136236076026,0.28488191203527735,3.250896908921676,4.017827200969449,0.015893030342518606,0.0,0.0625,0.2542884854802977,0.5
schwefel,value,exact,drift,0,0.05,anchored,logei,auc_simple_regret_excess_true,5,2.2994804526088175,5.049705493291242,28.000477812596902,0.08212290047330276,-32.46770477979604,37.066665685013675,-0.8010261042216289,0.9554569057815812,0.1836323879677546,0.863234758958243,5.0,0.625,0.9841992155577352,0.8823529411764706
schwefel,value,exact,drift,0,0.05,anchored,qnei,auc_simple_regret_excess_true,5,-3.544022298744886,-23.19625570410156,37.35010788169322,-0.09488653446385233,-49.92030658447001,42.83226198698024,-0.9680410294490753,0.7895921997839945,-0.21217274121055033,0.8423454305259082,7.0,1.0,0.9841992155577352,1.0
schwefel,value,exact,drift,0,0.25,anchored,logei,auc_simple_regret_excess_true,5,10.885444066033306,6.558808240132549,32.50767325148458,0.33485768057965154,-29.478163475706594,51.24905160777321,-0.5885731445188509,1.2207918562535263,0.748764536564012,0.4956266307764006,4.0,0.4375,0.7825091451244901,0.8823529411764706
schwefel,value,exact,drift,0,0.25,anchored,qnei,auc_simple_regret_excess_true,5,0.3741359292128294,5.261901007806827,17.274197677781725,0.02165865739130955,-21.074613425143806,21.822885283569466,-0.8562829983778995,0.8970014258997336,0.04843023022834641,0.9636950652336156,7.0,1.0,0.9841992155577352,1.0
schwefel,value,exact,drift,0,1.0,anchored,logei,auc_simple_regret_excess_true,5,24.130675012261193,27.069251372592305,26.801383228639224,0.9003518514848821,-9.147637644802295,57.40898766932468,-0.1977569597476349,1.9286746664357945,2.013247943587991,0.11437454106086477,1.0,0.125,0.668268036517092,0.75
