dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
schwefel,value,exact,bias,0,0.05,bias0.05_anchored,logei,5,2,1.4,0.3999999999999999,1.2,-5.492969328891652,1.862093994289026,-0.11210141487534,95.73607854754054,0.0,True
schwefel,value,exact,bias,0,0.05,bias0.05_anchored,qnei,5,2,1.6,0.6000000000000001,1.8,-1.7986683433871746,24.44459051469542,-0.036707517211983155,103.26951595297028,0.0,False
schwefel,value,exact,bias,0,0.25,bias0.25_anchored,qnei,5,2,1.4,0.3999999999999999,1.8,-4.577249952755272,3.5944693870251,-0.0934132643419443,100.49093434360218,0.0,True
schwefel,value,exact,bias,0,0.25,bias0.25_anchored,logei,5,2,1.6,0.6000000000000001,1.2,-2.4940753642696847,1.0803372500359245,-0.05089949722999365,98.7349725121625,0.0,False
schwefel,value,exact,bias,0,1.0,bias1_anchored,logei,5,2,1.4,0.3999999999999999,1.2,13.479201706609146,8.176203964342193,0.27508574911447237,114.70824958304134,0.0,True
schwefel,value,exact,bias,0,1.0,bias1_anchored,qnei,5,2,1.6,0.6000000000000001,1.8,23.620054187326897,16.979137765293302,0.4820419221903448,128.68823848368436,0.0,False
schwefel,value,exact,bias,0,5.0,bias5_anchored,qnei,5,2,1.4,0.3999999999999999,1.9,24.525621329950756,26.96231151911587,0.5005228842847093,129.5938056263082,0.0,True
schwefel,value,exact,bias,0,5.0,bias5_anchored,logei,5,2,1.6,0.6000000000000001,1.1,22.713388200506547,34.67062588257541,0.4635385347042151,123.94243607693872,0.0,False
schwefel,value,exact,bias,20,0.05,bias0.05_anchored,logei,5,2,1.0,0.0,1.4,-2.158822929412014,0.0,-0.07444216997972504,99.07022494702015,-20.07472291115766,True
schwefel,value,exact,bias,20,0.05,bias0.05_anchored,qnei,5,2,2.0,1.0,1.6,2.844576563531652,2.0988698725169,0.09808884701833298,107.91276085988912,-6.6653440922803044,False
schwefel,value,exact,bias,20,0.25,bias0.25_anchored,logei,5,2,1.4,0.3999999999999999,1.4,-4.7585471428082995,0.0,-0.16408783251063125,96.47050073362388,-398.354199690301,True
schwefel,value,exact,bias,20,0.25,bias0.25_anchored,qnei,5,2,1.6,0.6000000000000001,1.6,-4.325684300708711,-5.495560711693912,-0.14916152761064477,100.74249999564873,-207.231140685721,False
schwefel,value,exact,bias,20,1.0,bias1_anchored,logei,5,2,1.0,0.0,1.4,-3.6767133431307686,0.0,-0.12678321872864728,97.55233453330142,-521.7187184502882,True
schwefel,value,exact,bias,20,1.0,bias1_anchored,qnei,5,2,2.0,1.0,1.6,6.660247085039683,6.1416368496469715,0.2296636925875759,111.72843138139713,-144.81347939478533,False
schwefel,value,exact,bias,20,5.0,bias5_anchored,logei,5,2,1.0,0.0,1.4,0.3829218122027555,0.0,0.013204200420784584,101.61196968863493,-183.03127758905447,True
schwefel,value,exact,bias,20,5.0,bias5_anchored,qnei,5,2,2.0,1.0,1.6,9.459395853383876,9.23915122259595,0.32618606390978894,114.52758014974134,-219.3574497187539,False
schwefel,value,exact,drift,0,0.05,anchored,logei,5,2,1.4,0.3999999999999999,1.6,2.2994804526088175,5.049705493291242,0.04692817250222074,103.528528329041,0.0,True
schwefel,value,exact,drift,0,0.05,anchored,qnei,5,2,1.6,0.6000000000000001,1.4,-3.544022298744886,-23.19625570410156,-0.07232698568867102,101.52416199761258,0.0,False
schwefel,value,exact,drift,0,0.25,anchored,qnei,5,2,1.2,0.19999999999999996,1.6,0.3741359292128294,5.261901007806827,0.007635427126792482,105.44232022557028,0.0,True
schwefel,value,exact,drift,0,0.25,anchored,logei,5,2,1.8,0.8,1.4,10.885444066033306,6.558808240132549,0.22215191971496545,112.11449194246549,0.0,False
schwefel,value,exact,drift,0,1.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.4,7.016193454880235,2.6809447538293227,0.14318762152816814,112.08437775123768,0.0,True
schwefel,value,exact,drift,0,1.0,anchored,logei,5,2,1.6,0.6000000000000001,1.6,24.130675012261193,27.069251372592305,0.49246275535226924,125.35972288869337,0.0,False
schwefel,value,exact,drift,0,5.0,anchored,logei,5,2,1.4,0.3999999999999999,1.1,1.825561109609319,10.023571748205327,0.03725634917570038,103.05460898604152,0.0,True
schwefel,value,exact,drift,0,5.0,anchored,qnei,5,2,1.6,0.6000000000000001,1.9,18.983522007994065,21.019829925570704,0.3874188164896748,124.05170630435153,0.0,False
schwefel,value,exact,drift,20,0.05,anchored,logei,5,2,1.2,0.19999999999999996,1.4,-3.499262937725092,-0.5827417258619221,-0.12066423923189981,97.72978493870708,-52.59006415254053,True
schwefel,value,exact,drift,20,0.05,anchored,qnei,5,2,1.8,0.8,1.6,0.10755543135611845,0.6193180128428395,0.0037088079777972903,105.17573972771359,8.967921606543262,False
schwefel,value,exact,drift,20,0.25,anchored,logei,5,2,1.2,0.19999999999999996,1.4,-6.994744272129012,0.0,-0.24119807834927642,94.23430360430316,-0.9422031217338003,True
schwefel,value,exact,drift,20,0.25,anchored,qnei,5,2,1.8,0.8,1.6,-0.052997395338204,2.7646552728168814,-0.0018274963909725272,105.01518690101925,3.707539076447392,False
schwefel,value,exact,drift,20,1.0,anchored,logei,5,2,1.2,0.19999999999999996,1.4,-1.2298119924823225,-0.34569872786259737,-0.042407310085597484,99.99923588394986,-489.24152738911243,True
schwefel,value,exact,drift,20,1.0,anchored,qnei,5,2,1.8,0.8,1.6,2.877080285470572,1.1438091868900813,0.0992096650162269,107.94526458182801,60.039507594746475,False
schwefel,value,exact,drift,20,5.0,anchored,logei,5,2,1.2,0.19999999999999996,1.4,2.2672887006621294,1.001366552604452,0.07818236898834892,103.49633657709433,-323.1934161161015,True
schwefel,value,exact,drift,20,5.0,anchored,qnei,5,2,1.8,0.8,1.6,3.312079482416604,2.7646552728168814,0.11420963732471039,108.38026377877404,33.517069693303746,False
schwefel,value,exact,gaussian,0,0.05,anchored,qnei,5,2,1.4,0.3999999999999999,1.2,-3.0638937500837358,11.838747022596124,-0.06252844387925989,102.00429054627372,0.0,True
schwefel,value,exact,gaussian,0,0.05,anchored,logei,5,2,1.6,0.6000000000000001,1.8,6.312379290717102,3.5279393650359765,0.12882406715749178,107.5414271671493,0.0,False
schwefel,value,exact,gaussian,0,0.25,anchored,qnei,5,2,1.4,0.3999999999999999,1.4,-3.999779347091706,-3.942588975825828,-0.08162814994064704,101.06840494926576,0.0,True
schwefel,value,exact,gaussian,0,0.25,anchored,logei,5,2,1.6,0.6000000000000001,1.6,3.5899646911616485,-1.1466091689587046,0.07326458553391117,104.81901256759383,0.0,False
schwefel,value,exact,gaussian,0,1.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,22.285215023671977,30.609657782119427,0.45480030660555054,127.35339932002944,0.0,True
schwefel,value,exact,gaussian,0,1.0,anchored,logei,5,2,1.6,0.6000000000000001,1.4,11.363084199220172,25.644695816363765,0.2318996775351055,112.59213207565236,0.0,False
schwefel,value,exact,gaussian,0,5.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.2,9.408487906032855,16.5916872669129,0.19200995726597664,114.47667220239032,0.0,True
schwefel,value,exact,gaussian,0,5.0,anchored,logei,5,2,1.6,0.6000000000000001,1.8,22.189180786207718,34.67062588257541,0.45284042420832077,123.41822866263992,0.0,False
schwefel,value,exact,gaussian,20,0.05,anchored,logei,5,2,1.2,0.19999999999999996,1.4,-6.530364206176007,-0.7028865154139652,-0.22518497262675874,94.69868367025617,-257.3605840336076,True
