iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,1.2331847136995135,0.7289757141554395,True,-0.504208999544074,logei,0.0,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.016870752200555117,0.016870752200555117,0.016870752200555117,0.016870752200555117,1.2331847136995135,0.016870752200555117,branin
2,8.284448852745307,1.4928212308202027,0.980580217349636,1.338373190258049,True,0.35779297290841294,logei,0.0,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.2694752485504327,0.2863460007509878,0.016870752200555117,0.1431730003754939,0.980580217349636,0.2694752485504327,branin
3,5.1280461643656485,1.3591960402050662,0.6042195728302557,1.1555238512703836,True,0.5513042784401279,logei,0.0,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.6458358930698129,0.9321818938208007,0.016870752200555117,0.31072729794026693,0.980580217349636,0.2694752485504327,branin
4,6.890364797811311,8.41747724312279,-2.1028324465741894,-2.025607413959999,True,0.07722503261419034,logei,0.0,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,3.352887912474258,4.285069806295058,0.016870752200555117,1.0712674515737646,0.980580217349636,0.2694752485504327,branin
5,4.255089974049766,9.569260034533663,-2.071428512488231,-1.7779188141803588,True,0.2935096983078722,logei,0.0,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,3.3214839783883,7.606553784683358,0.016870752200555117,1.5213107569366717,0.980580217349636,0.2694752485504327,branin
6,10.0,0.0,0.7445238005749768,0.6420277891877253,True,-0.1024960113872515,logei,0.16320969999651425,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.5055316653250919,8.11208545000845,0.016870752200555117,1.3520142416680752,0.980580217349636,0.2694752485504327,branin
7,6.900148586250975,0.616067927792494,0.40106596444808246,0.11167570040325986,True,-0.2893902640448226,logei,0.14666900000884198,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.8489895014519862,8.961074951460436,0.016870752200555117,1.280153564494348,0.980580217349636,0.2694752485504327,branin
8,0.0,1.7320228726123466,-0.540810544378699,-0.5594381549625231,True,-0.018627610583824117,logei,0.19298930000513792,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,1.7908660102787677,10.751940961739203,0.016870752200555117,1.3439926202174004,0.980580217349636,0.2694752485504327,branin
9,6.3980550916814405,1.7691737763060724,0.31290568817196396,0.5505466435054345,True,0.23764095533347052,logei,0.25220819999231026,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.9371497777281047,11.689090739467307,0.016870752200555117,1.2987878599408118,0.980580217349636,0.2694752485504327,branin
10,10.0,1.3179121011262411,1.0402127893047148,1.3142796001279542,True,0.27406681082323936,logei,0.249436300015077,False,10,e75e02e7-5d7f-4966-bcc3-2da4deb9666a,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2331847136995135,0.20984267659535383,11.898933416062661,0.016870752200555117,1.189893341606266,0.980580217349636,0.2694752485504327,branin
