iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.269722766055607,9.872768433379255,-1.587991309213067,-12.595244876650757,True,-11.00725356743769,logei,0.0,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,-1.587991309213067,2.8380467751131357,2.8380467751131357,2.8380467751131357,2.8380467751131357,-1.587991309213067,2.8380467751131357,branin
2,3.1871083848551676,7.88548935820029,-0.2758751336528205,-15.221512459478776,True,-14.945637325825954,logei,0.0,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,-0.2758751336528205,1.5259305995528891,4.363977374666025,1.5259305995528891,2.1819886873330123,-1.587991309213067,2.8380467751131357,branin
3,8.69896511696216,3.9108480653919395,0.9466005748160842,-2.282041937301359,True,-3.2286425121174434,logei,0.0,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,0.9466005748160842,0.3034548910839845,4.667432265750009,0.3034548910839845,1.5558107552500031,0.9466005748160842,0.3034548910839845,branin
4,4.378818731227988,3.7274890308935307,0.7051912849198183,10.88849633281249,True,10.183305047892672,logei,0.0,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,0.9466005748160842,0.5448641809802504,5.21229644673026,0.3034548910839845,1.303074111682565,0.7051912849198183,0.5448641809802504,branin
5,1.0695359647277436,4.789654541627169,0.5640184516399775,17.642019869847953,True,17.078001418207975,logei,0.0,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,0.9466005748160842,0.6860370142600911,5.898333460990351,0.3034548910839845,1.17966669219807,0.5640184516399775,0.6860370142600911,branin
6,0.0,3.8950986149798674,0.11892269691606601,-4.844526214845091,True,-4.963448911761157,logei,0.20531109999865294,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,0.9466005748160842,1.1311327689840027,7.0294662299743536,0.3034548910839845,1.1715777049957257,0.5640184516399775,0.6860370142600911,branin
7,2.5197281641822022,4.8026644327808095,0.9739782259018588,-0.800267937137791,True,-1.7742461630396498,logei,0.19787999999243766,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,0.9739782259018588,0.2760772399982099,7.305543469972563,0.2760772399982099,1.0436490671389376,0.5640184516399775,0.6860370142600911,branin
8,0.029969719407377565,4.780691361254837,0.2654650679189894,-7.486768324450141,True,-7.7522333923691304,logei,0.23801699999603443,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,0.9739782259018588,0.9845903979810793,8.290133867953642,0.2760772399982099,1.0362667334942053,0.5640184516399775,0.6860370142600911,branin
9,1.3471965773069214,4.3728929525218385,0.6847896432407571,-0.25338637814110754,True,-0.9381760213818646,logei,0.30868469999404624,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,0.9739782259018588,0.5652658226593116,8.855399690612954,0.2760772399982099,0.9839332989569949,0.5640184516399775,0.6860370142600911,branin
10,4.384439560272207,3.0553474838812797,0.8235438206974574,2.016834764751343,True,1.1932909440538855,logei,0.18359219998819754,False,8,0f270ba0-ebd3-4140-977d-6b8877862200,bias,5.0,0,exact,value,learned,25.0,"x0,x1",1.2500554659000687,0.9739782259018588,0.4265116452026113,9.281911335815565,0.2760772399982099,0.9281911335815565,0.5640184516399775,0.6860370142600911,branin
