dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
schwefel,value,exact,spike,0,0.25,sp0.05-20,logei,auc_simple_regret_excess_true,5,5.177256770590125,-0.8387964271607018,22.498936251466667,0.2301111800453512,-22.75886237073759,33.113375911917835,-0.6731779449091662,1.1066834516549369,0.5145442409640983,0.6339961802710253,7.0,1.0,0.7615916333490652,1.0
schwefel,value,exact,spike,0,0.25,sp0.05-20,qnei,auc_simple_regret_excess_true,5,-12.045942577851097,-15.370978221010866,23.492868185763065,-0.512748910971674,-41.216191218659674,17.12430606295748,,,-1.1465414203216506,0.315494158130261,4.0,0.4375,0.7615916333490652,0.8333333333333334
schwefel,value,exact,spike,0,0.25,sp0.05-5,logei,auc_simple_regret_excess_true,5,1.8193158570904315,-0.8387964271607018,27.66380751948825,0.0657652008245352,-32.5298379930967,36.16846970727756,-0.8157961292589581,0.9394544704537106,0.14705545959758592,0.890202494551509,7.0,1.0,0.890202494551509,1.0
schwefel,value,exact,spike,0,0.25,sp0.05-5,qnei,auc_simple_regret_excess_true,5,-11.27526033210644,-15.370978221010866,22.151300024542344,-0.5090112237030834,-38.77973208599082,16.229211421777947,,,-1.1381836975104467,0.31858864174683815,4.0,0.4375,0.7615916333490652,0.8333333333333334
schwefel,value,exact,spike,0,0.25,sp0.15-20,logei,auc_simple_regret_excess_true,5,13.145542615364764,5.89596949685793,32.31376480269582,0.40680937970644876,-26.977295786566597,53.26838101729612,-0.5330361484103786,1.302527387995375,0.909653426908143,0.4144601852399927,3.0,0.3125,0.7615916333490652,0.8333333333333334
schwefel,value,exact,spike,0,0.25,sp0.15-20,qnei,auc_simple_regret_excess_true,5,10.305594577060367,8.221440628319726,40.36460629944152,0.2553126494188785,-39.813683866625034,60.42487302074577,-0.6523971912176844,1.1336029592909993,0.5708964396161845,0.5986132062066094,5.0,0.625,0.7615916333490652,0.8333333333333334
schwefel,value,exact,spike,0,0.25,sp0.15-5,logei,auc_simple_regret_excess_true,5,8.126359389937509,5.89596949685793,39.112850937729746,0.2077669920526942,-40.438659486551856,56.69137826642687,-0.6918361509261761,1.083100434208257,0.46458111771048277,0.6663926791804321,5.0,0.625,0.7615916333490652,0.8333333333333334
schwefel,value,exact,spike,0,0.25,sp0.15-5,qnei,auc_simple_regret_excess_true,5,9.59937321498171,25.464299620944857,36.47478338920072,0.26317834742299934,-35.690052161669485,54.888798591632906,-0.6459675650796436,1.1420744337883493,0.588484675043883,0.5878312621791286,5.0,0.625,0.7615916333490652,0.8333333333333334
