dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_x0,delta_excess_x1,delta_excess_x2,delta_excess_x3,delta_excess_x4,delta_excess_x5,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
iso_hartmann_6,composite,sobol,catboost,gaussian,1.151003,0,10,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,sobol,catboost,gaussian,5.755017,0,10,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,logei,catboost,gaussian,0.287751,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1423604203552156,-77.97635080541431,-1.5595270161082864,-20.19792876224733
iso_hartmann_6,composite,logei,catboost,gaussian,1.151003,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.886009673430648,115.90579203365598,2.31811584067312,236.6493982078783
iso_hartmann_6,composite,logei,catboost,gaussian,5.755017,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6073253713363505,33.66136118011627,0.6732272236023249,65.05768689574361
iso_hartmann_6,composite,qnei,catboost,gaussian,0.287751,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17546632144335295,-20.192792214272686,-0.4038558442854532,-7.54540577387462
iso_hartmann_6,composite,qnei,catboost,gaussian,1.151003,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5904445009504791,-81.62408390307513,-1.6324816780615024,-2.4655616200372634
iso_hartmann_6,composite,qnei,catboost,gaussian,5.755017,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0653529068605447,118.84400322928883,2.3768800645857766,148.6242420370493
iso_hartmann_6,composite,ucb,catboost,gaussian,0.287751,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.233314515591645,115.02347337408872,2.3004694674817747,191.9230156533384
iso_hartmann_6,composite,ucb,catboost,gaussian,1.151003,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.072438798425619,175.61995939267587,3.512399187853518,181.59897710003665
iso_hartmann_6,composite,ucb,catboost,gaussian,5.755017,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.400622434594247,155.81405981268261,3.1162811962536523,9.455341813269783
iso_hartmann_6,composite,ei,catboost,gaussian,0.287751,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.689328855417658,23.264065206256134,0.4652813041251225,108.57506461181696
iso_hartmann_6,composite,ei,catboost,gaussian,1.151003,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007254206711307276,-8.044212456161631,-0.16088424912323251,123.55913673738699
iso_hartmann_6,composite,ei,catboost,gaussian,5.755017,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992255601396726,136.98839082991395,2.7397678165982793,234.96626414816262
iso_hartmann_6,composite,random,catboost,gaussian,0.287751,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,random,catboost,gaussian,1.151003,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,random,catboost,gaussian,5.755017,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,sobol,catboost,gaussian,0.287751,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,sobol,catboost,gaussian,1.151003,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,sobol,catboost,gaussian,5.755017,0,7,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,logei,catboost,gaussian,0.287751,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0050510808541508,-75.35146865835043,-1.5070293731670086,-214.25548371317933
iso_hartmann_6,composite,logei,catboost,gaussian,1.151003,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37228718202344346,-123.30430784780842,-2.4660861569561687,-138.09595795226227
iso_hartmann_6,composite,logei,catboost,gaussian,5.755017,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9049648807193975,92.7212368815326,1.8544247376306524,50.47122741925534
iso_hartmann_6,composite,qnei,catboost,gaussian,0.287751,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7682843731242226,-44.97172386853208,-0.899434477370642,5.651444735033692
iso_hartmann_6,composite,qnei,catboost,gaussian,1.151003,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.659993777794972,-135.96066258274283,-2.719213251654857,-178.11907417070285
iso_hartmann_6,composite,qnei,catboost,gaussian,5.755017,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24402082516295032,17.449478118088564,0.3489895623617709,-6.7359107493697365
iso_hartmann_6,composite,ucb,catboost,gaussian,0.287751,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6856713091537694,20.184330985934764,0.40368661971869546,35.87767332863473
iso_hartmann_6,composite,ucb,catboost,gaussian,1.151003,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.734948745674659,175.44759340478572,3.508951868095714,183.93023250987366
iso_hartmann_6,composite,ucb,catboost,gaussian,5.755017,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.920845497957993,179.9194628353631,3.5983892567072626,51.56739902198865
iso_hartmann_6,composite,ei,catboost,gaussian,0.287751,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.108497154554118,-110.57501410580281,-2.2115002821160568,-117.33764698420228
iso_hartmann_6,composite,ei,catboost,gaussian,1.151003,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.37042960656098,-126.50867246725886,-2.5301734493451775,-164.8797437103226
iso_hartmann_6,composite,ei,catboost,gaussian,5.755017,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.824016147852462,116.29606813034803,2.3259213626069606,84.9130579701008
iso_hartmann_6,composite,random,catboost,gaussian,0.287751,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,random,catboost,gaussian,1.151003,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,random,catboost,gaussian,5.755017,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,sobol,catboost,gaussian,0.287751,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,sobol,catboost,gaussian,1.151003,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iso_hartmann_6,composite,sobol,catboost,gaussian,5.755017,0,9,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
