delta_x0,delta_x1,delta_x2,delta_x3,delta_x4,delta_x5,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,6.781757362615067,1.469329053199691,277.75589502961975,5.555117900592395,1.469329053199691,150.5895076856293,151.71904313808398,0.0,qnei,composite,0.287751,0,50,8,50a12a36-c0fc-4d9d-a6b4-e460a641c50f,gaussian,catboost,False,0.01,2.0,24.792545199976303,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,7.811082027613603,0.44000438820115484,196.27230802014458,3.9254461604028914,0.44000438820115484,122.03798659191129,130.1782747112818,0.0,qnei,composite,1.151003,0,50,8,e81657c0-d1d2-4b01-9a86-db5f1b766832,gaussian,catboost,False,0.01,2.0,21.87582029995974,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.8033173007695047,4.4477691150452525,373.30601322683845,7.466120264536769,7.257629145236294,250.09719566536148,351.59672069808084,0.0,qnei,composite,5.755017,0,50,8,88c6be24-96ec-41bd-b4ae-387e8ee142da,gaussian,catboost,False,0.01,2.0,29.911874199984595,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,8.53375685396228,-0.28267043814752313,199.1040691167326,3.982081382334652,-0.28267043814752313,132.5958122487337,132.5958122487337,0.0,ucb,composite,0.0,0,50,8,2b51f608-d860-47d8-b8ac-df545e56a160,none,catboost,True,0.01,2.0,17.29203230002895,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,8.025094649269427,0.22599176654533082,209.63530941513935,4.192706188302787,0.30321475784695284,141.6019121391502,141.7661505773062,0.0,ucb,composite,0.287751,0,50,8,8f20601d-fab6-402b-9e1f-d4fa12d5eaae,gaussian,catboost,False,0.01,2.0,19.42971190001117,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,6.188508893242092,2.0625775225726652,303.5056022290946,6.070112044581893,2.0625775225726652,208.46461342705837,239.2044111863683,0.0,ucb,composite,1.151003,0,50,8,bbfe0a87-14f5-4fd5-bcbe-3042ba6aff51,gaussian,catboost,False,0.01,2.0,16.202913199958857,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.7741349927679417,4.476951423046816,373.45093299486285,7.469018659897257,6.3633289879865105,239.47964170233885,310.47633960881905,0.0,ucb,composite,5.755017,0,50,8,12c7d0a0-cb22-402a-a10e-1768086bc281,gaussian,catboost,False,0.01,2.0,20.214538800006267,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,7.124090635180532,1.1269957806342257,242.47594933628972,4.849518986725794,1.1269957806342257,128.05162903365425,128.05162903365425,0.0,ei,composite,0.0,0,50,8,8a36210e-9db4-405a-a9e7-668985bf5529,none,catboost,True,0.01,2.0,19.681693899969105,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,8.228627476310898,0.02245893950385991,215.96893508818926,4.319378701763785,0.10944805018739245,80.41464644208534,81.87924850160992,0.0,ei,composite,0.287751,0,50,8,5f38bf99-b9a0-429d-9dff-42cef6763c31,gaussian,catboost,False,0.01,2.0,19.538999500044156,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,7.619303847647773,0.6317825681669849,223.88316909510104,4.477663381902021,1.993543874382456,147.43722225609534,196.99443804551242,0.0,ei,composite,1.151003,0,50,8,35b056c4-c625-4983-baa1-2fc6e02e2abd,gaussian,catboost,False,0.01,2.0,17.888524500012863,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.140131660001397,5.110954755813361,386.18674186718476,7.723734837343695,8.375519495172341,253.7447166895861,399.2780610832953,0.0,ei,composite,5.755017,0,50,8,23b4ff61-ae2a-4ea1-8371-4dd82cc1e2f9,gaussian,catboost,False,0.01,2.0,18.186823299969546,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.140131660001397,5.110954755813361,396.5735026031414,7.931470052062828,5.110954755813361,253.7447166895861,253.7447166895861,0.0,random,composite,0.0,0,50,8,13a5057f-c6bf-4bee-b283-45e2cf0237a7,none,catboost,True,0.01,2.0,0.04914600000483915,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.140131660001397,5.110954755813361,396.5735026031414,7.931470052062828,5.110954755813361,253.7447166895861,253.7447166895861,0.0,random,composite,0.287751,0,50,8,f9e46519-39c3-44fc-96ac-e9c1b397a818,gaussian,catboost,False,0.01,2.0,0.05176980001851916,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.140131660001397,5.110954755813361,396.5735026031414,7.931470052062828,5.110954755813361,253.7447166895861,253.7447166895861,0.0,random,composite,1.151003,0,50,8,7843aec0-eba8-4bbe-85ab-e15f6bc84f69,gaussian,catboost,False,0.01,2.0,0.0577223000000231,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.140131660001397,5.110954755813361,396.5735026031414,7.931470052062828,7.763287419176257,253.7447166895861,365.00899262679565,0.0,random,composite,5.755017,0,50,8,df782c1a-6b40-4d20-af18-5c71c52bcd21,gaussian,catboost,False,0.01,2.0,0.05335280002327636,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.140131660001397,5.110954755813361,399.45821356746916,7.989164271349384,5.110954755813361,253.7447166895861,253.7447166895861,0.0,sobol,composite,0.0,0,50,8,108dccae-1095-48d7-b7bc-89c8670d8a54,none,catboost,True,0.01,2.0,0.06094920000759885,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.140131660001397,5.110954755813361,399.45821356746916,7.989164271349384,5.110954755813361,253.7447166895861,253.7447166895861,0.0,sobol,composite,0.287751,0,50,8,a438700d-2904-4404-b0fd-48d6e6a45fd3,gaussian,catboost,False,0.01,2.0,0.0494812999968417,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.140131660001397,5.110954755813361,399.45821356746916,7.989164271349384,7.4717008591073055,253.7447166895861,341.37035885752744,0.0,sobol,composite,1.151003,0,50,8,6f4d7c1b-efc1-4b27-8150-899b59e5b303,gaussian,catboost,False,0.01,2.0,0.053822999994736165,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
0.10772474584603908,-0.6145279402485725,-0.21175724201274237,-0.309583481657312,-0.6285443666115338,-0.13393955798806423,0.9710510274268729,0.0,3.140131660001397,5.110954755813361,399.45821356746916,7.989164271349384,6.927719918807441,253.7447166895861,341.017531187516,0.0,sobol,composite,5.755017,0,50,8,12149be3-ef9b-4718-9b06-ae342be40004,gaussian,catboost,False,0.01,2.0,0.05835579999256879,8.251086415814758,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
-0.25929912683992695,0.6340659142331321,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.20229570845106937,1.1926940402644948,0.0,8.006087448099201,0.5237682364851146,211.87505401591872,4.237501080318374,0.5237682364851146,137.52038897471687,137.52038897471687,0.0,logei,composite,0.0,0,50,10,da738fc7-7d96-4dab-bee0-22b1e420d43d,none,catboost,True,0.01,2.0,23.464268400042783,8.529855684584316,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
-0.25929912683992695,0.6340659142331321,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.20229570845106937,1.1926940402644948,0.0,8.181802708843762,0.34805297574055416,266.647463202397,5.332949264047939,0.34805297574055416,110.90212009514856,117.76166116258996,0.0,logei,composite,0.287751,0,50,10,112e8b56-f635-458e-a646-d5a3dfd7f7c3,gaussian,catboost,False,0.01,2.0,22.22850649995962,8.529855684584316,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
-0.25929912683992695,0.6340659142331321,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.20229570845106937,1.1926940402644948,0.0,4.389209802379273,4.1406458822050425,364.2709878862245,7.2854197577244895,4.187250710001464,312.3622894461485,351.52381576425086,0.0,logei,composite,1.151003,0,50,10,c9f83768-c691-462f-9af9-f709b3b596e2,gaussian,catboost,False,0.01,2.0,26.45805959997233,8.529855684584316,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
-0.25929912683992695,0.6340659142331321,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.20229570845106937,1.1926940402644948,0.0,3.2179049921744047,5.311950692409911,425.89214978887554,8.51784299577751,5.772684230664492,295.1272719025876,316.07653708477363,0.0,logei,composite,5.755017,0,50,10,2664ae25-420e-4ccf-93f9-cfe4cbc9b1bd,gaussian,catboost,False,0.01,2.0,14.326114199997392,8.529855684584316,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
-0.25929912683992695,0.6340659142331321,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.20229570845106937,1.1926940402644948,0.0,8.170060133543004,0.3597955510413122,259.18984977492056,5.183796995498411,0.3597955510413122,153.0153759703491,153.0153759703491,0.0,qnei,composite,0.0,0,50,10,3ac2f872-0c23-4f47-b5c0-48347305ae83,none,catboost,True,0.01,2.0,22.884562099992763,8.529855684584316,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
-0.25929912683992695,0.6340659142331321,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.20229570845106937,1.1926940402644948,0.0,8.101590335062623,0.42826534952169304,227.36124366479112,4.547224873295822,0.45364993059938996,104.0334030147838,105.90279636814276,0.0,qnei,composite,0.287751,0,50,10,bb946987-901c-4ad8-8fc8-765b782539f7,gaussian,catboost,False,0.01,2.0,24.897005300037563,8.529855684584316,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
-0.25929912683992695,0.6340659142331321,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.20229570845106937,1.1926940402644948,0.0,7.817308331946924,0.712547352637392,207.73262235115305,4.154652447023061,0.712547352637392,133.24373757357108,144.571360723826,0.0,qnei,composite,1.151003,0,50,10,a8cc0cce-b560-47b6-bdc2-0a3c2b502825,gaussian,catboost,False,0.01,2.0,22.88393090001773,8.529855684584316,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
-0.25929912683992695,0.6340659142331321,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.20229570845106937,1.1926940402644948,0.0,4.328862251863015,4.200993432721301,411.9841964766421,8.239683929532843,8.638846961043356,341.10104497327205,424.9459167779261,0.0,qnei,composite,5.755017,0,50,10,1b4435b9-d3d3-40c0-88b7-080d99516817,gaussian,catboost,False,0.01,2.0,26.696379200031515,8.529855684584316,iso_hartmann_6,"x0,x1,x2,x3,x4,x5"
