iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,379.1351848653667,-218.2991778943433,-0.7589797958595326,-0.8044541398881457,True,-0.04547434402861317,qnei,0.0,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.13845368962319995,"x0,x1",3.2050455310550587,-0.7589797958595326,3.9640253269145913,3.9640253269145913,3.9640253269145913,3.9640253269145913,-0.7589797958595326,3.9640253269145913,eggholder
2,105.62370565279934,284.1949009102631,0.9657300948112961,0.6355031704030777,True,-0.33022692440821844,qnei,0.0,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.09913863005586394,"x0,x1",3.2050455310550587,0.9657300948112961,2.2393154362437624,6.203340763158353,2.2393154362437624,3.1016703815791766,0.9657300948112961,2.2393154362437624,eggholder
3,221.26042071405084,425.3492433822797,-1.4386092571271623,-1.1106159727452245,True,0.32799328438193776,qnei,0.0,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.009187680333178105,"x0,x1",3.2050455310550587,0.9657300948112961,4.643654788182221,10.846995551340575,2.2393154362437624,3.6156651837801914,0.9657300948112961,2.2393154362437624,eggholder
4,369.04309676327387,428.2753321459327,-0.13131650356244426,-0.23525821685262455,True,-0.10394171329018029,qnei,0.0,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.013076048908636334,"x0,x1",3.2050455310550587,0.9657300948112961,3.336362034617503,14.183357585958078,2.2393154362437624,3.5458393964895194,0.9657300948112961,2.2393154362437624,eggholder
5,-484.77415990518045,-64.25804786738308,-0.5776674838730664,-0.4005163217601789,True,0.17715116211288756,qnei,0.0,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.0406589353573899,"x0,x1",3.2050455310550587,0.9657300948112961,3.782713014928125,17.9660706008862,2.2393154362437624,3.5932141201772403,0.9657300948112961,2.2393154362437624,eggholder
6,67.46857708674142,236.459862197119,-0.641955960652411,-0.6501943910854974,True,-0.008238430433086363,qnei,0.203458399977535,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.00033660051230646726,"x0,x1",3.2050455310550587,0.9657300948112961,3.84700149170747,21.81307209259367,2.2393154362437624,3.6355120154322784,0.9657300948112961,2.2393154362437624,eggholder
7,122.76112886070165,305.6899494792326,1.3793923583034562,1.2701329618462496,True,-0.10925939645720661,qnei,0.20886190002784133,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.14139540857468977,"x0,x1",3.2050455310550587,1.3793923583034562,1.8256531727516025,23.638725265345276,1.8256531727516025,3.3769607521921823,1.3793923583034562,1.8256531727516025,eggholder
8,204.83499774189602,306.2109060664248,0.44070436183585227,0.5954515568677246,True,0.1547471950318723,qnei,0.21516830002656206,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.013802131556931921,"x0,x1",3.2050455310550587,1.3793923583034562,2.7643411692192066,26.403066434564483,1.8256531727516025,3.3003833043205604,1.3793923583034562,1.8256531727516025,eggholder
9,53.55890917591114,321.00273620455533,0.8761568820968377,0.24909868575636418,True,-0.6270581963404736,qnei,0.19634540000697598,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.07182076502167815,"x0,x1",3.2050455310550587,1.3793923583034562,2.328888648958221,28.731955083522703,1.8256531727516025,3.1924394537247447,1.3793923583034562,1.8256531727516025,eggholder
10,146.10631210664585,323.73944984759817,1.3022696572050168,1.4886892913443985,True,0.18641963413938178,qnei,0.22701270005200058,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.07727684250716904,"x0,x1",3.2050455310550587,1.3793923583034562,1.902775873850042,30.634730957372746,1.8256531727516025,3.0634730957372747,1.3022696572050168,1.902775873850042,eggholder
11,124.24149184612685,342.1232046583061,0.6505550354637111,0.6534964743865188,True,0.0029414389228077376,qnei,0.19106550002470613,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.012579238111996604,"x0,x1",3.2050455310550587,1.3793923583034562,2.554490495591348,33.18922145296409,1.8256531727516025,3.0172019502694627,1.3022696572050168,1.902775873850042,eggholder
12,143.15142077405304,310.1954812114882,1.5583831473996406,1.5941924428734329,True,0.0358092954737923,qnei,0.22236299997894093,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.00018067885179332143,"x0,x1",3.2050455310550587,1.5583831473996406,1.6466623836554182,34.83588383661951,1.6466623836554182,2.9029903197182922,1.5583831473996406,1.6466623836554182,eggholder
13,151.44728630330545,298.299918134516,1.6351150673778128,1.3719593629726599,True,-0.2631557044051529,qnei,0.1688706999993883,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.08145972609568525,"x0,x1",3.2050455310550587,1.6351150673778128,1.569930463677246,36.405814300296754,1.569930463677246,2.800447253868981,1.5583831473996406,1.6466623836554182,eggholder
14,152.82566037760796,316.3463164186625,1.5025943779749145,1.9266751505553152,True,0.4240807725804008,qnei,0.1871404999983497,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.06747482213686237,"x0,x1",3.2050455310550587,1.6351150673778128,1.7024511530801443,38.1082654533769,1.569930463677246,2.722018960955493,1.5025943779749145,1.7024511530801443,eggholder
15,-50.07698362215417,343.4883116949158,0.19038712289555496,0.15647467848653945,True,-0.0339124444090155,qnei,0.10513729997910559,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.005910430474060253,"x0,x1",3.2050455310550587,1.6351150673778128,3.014658408159504,41.12292386153641,1.569930463677246,2.7415282574357605,1.5025943779749145,1.7024511530801443,eggholder
16,-155.560227991293,371.38312885411256,-0.071268426073568,0.15515041746736402,True,0.226418843540932,qnei,0.0939416000037454,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.0005374139461929917,"x0,x1",3.2050455310550587,1.6351150673778128,3.2763139571286266,44.399237818665036,1.569930463677246,2.7749523636665647,1.5025943779749145,1.7024511530801443,eggholder
17,-75.94826449530437,417.7183012293179,1.7437932103135563,1.5086213501154973,True,-0.23517186019805902,qnei,0.1113171000033617,False,9,a0bfbc47-b9b1-4d23-a34c-33410887862c,gaussian,0.25,0,exact,value,self_report,0.06609861864032368,"x0,x1",3.2050455310550587,1.7437932103135563,1.4612523207415025,45.86049013940654,1.4612523207415025,2.6976758905533256,1.5025943779749145,1.7024511530801443,eggholder
