iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,,0.90007361838061,0.0,False,True,,logei,0.0,False,True,,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,-0.07730669503760453,-0.07730669503760453,0.0,False,True,0.0,logei,0.0,False,False,,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,-0.07730669503760453,8.125027861726583,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.04660950384501,-1.04660950384501,0.0,False,True,0.0,logei,0.0,False,False,,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,-0.07730669503760453,8.125027861726583,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,0.40980425343275584,0.40980425343275584,0.0,False,True,0.0,logei,0.0,False,False,,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.40980425343275584,7.637916913256222,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,-1.0539382228456007,-1.0539382228456007,0.0,False,True,0.0,logei,0.0,False,False,,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.40980425343275584,7.637916913256222,michalewicz
6,2.6225118249081962,3.141592653589793,3.141592653589793,2.65381925494926,3.141592653589793,-1.0379129410141787,,-1.0379129410141787,0.0,False,True,,logei,0.27026080002542585,False,True,-1.0539382228456007,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.085634107703157,50.192216491062894,7.147647548308369,8.365369415177149,0.40980425343275584,7.637916913256222,michalewicz
7,1.482824104159855,3.141592653589793,3.141592653589793,1.781215020043128,3.141592653589793,-1.0397186444303934,,-1.0397186444303934,0.0,False,True,,logei,0.4151466000475921,False,True,-1.0539382228456007,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.087439811119372,59.27965630218227,7.147647548308369,8.46852232888318,0.40980425343275584,7.637916913256222,michalewicz
8,3.141592653589793,2.4120934935435083,2.3875874056421105,3.141592653589793,3.141592653589793,-1.0503117751296367,,-1.0503117751296367,0.0,False,True,,logei,0.5013310999493115,False,True,-1.0539382228456007,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.098032941818616,68.37768924400089,7.147647548308369,8.547211155500111,0.40980425343275584,7.637916913256222,michalewicz
9,0.2506063238914862,3.141592653589793,2.367665903826628,0.6921781162215739,3.0594798685212994,-1.037374607057531,-1.037374607057531,-1.037374607057531,0.0,False,True,0.0,logei,0.5103451999602839,False,False,,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.08509577374651,77.4627850177474,7.147647548308369,8.606976113083043,0.40980425343275584,7.637916913256222,michalewicz
10,1.740493340702788,3.141592653589793,2.3519274498095393,1.8972830447708942,2.8119197508400835,0.5837625204790868,0.5837625204790868,0.5837625204790868,0.0,False,True,0.0,logei,0.3964740000083111,False,False,,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.463958646209892,84.92674366395728,7.147647548308369,8.492674366395729,0.5837625204790868,7.463958646209892,michalewicz
11,1.7137145961312568,3.0962058501467604,2.162258778363824,2.3486314521764173,3.141592653589793,-0.16172202451068568,-0.16172202451068568,-0.16172202451068568,0.0,False,True,0.0,logei,0.5796060999855399,False,False,,7,01ffe029-5e89-4c0f-884d-ec683839f7dd,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.209443191199664,93.13618685515695,7.147647548308369,8.46692607774154,0.5837625204790868,7.463958646209892,michalewicz
