iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,-1.0005901198454061,-1.0005901198454061,0.0,False,True,0.0,logei,0.0,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-0.9041066659867205,-0.9041066659867205,0.0,False,True,0.0,logei,0.0,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-0.9041066659867205,8.951827832675699,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-0.4821873194693632,-0.4821873194693632,0.0,False,True,0.0,logei,0.0,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-0.4821873194693632,8.529908486158341,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-0.9783677662708578,-0.9783677662708578,0.0,False,True,0.0,logei,0.0,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-0.4821873194693632,8.529908486158341,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-0.1892230366634753,-0.1892230366634753,0.0,False,True,0.0,logei,0.0,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-0.1892230366634753,8.236944203352454,michalewicz
6,3.141592653589793,2.1399844171352522,0.0,3.141592653589793,0.0,-1.05393823191503,-1.05393823191503,-1.05393823191503,0.0,False,True,0.0,logei,0.3758042000117712,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101659398604008,52.89474014028472,8.236944203352454,8.815790023380787,-0.1892230366634753,8.236944203352454,michalewicz
7,1.0744588254153316,1.9367249850705746,1.5698711000218624,2.858008517086789,2.59946077693866,-0.4817691007659867,-0.4817691007659867,-0.4817691007659867,0.0,False,True,0.0,logei,0.27826179994735867,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.529490267454966,61.424230407739685,8.236944203352454,8.774890058248527,-0.1892230366634753,8.236944203352454,michalewicz
8,0.30873613892762386,2.8783001681360028,0.41513537989446986,3.141592653589793,1.613418923117367,-0.9734105709907918,,-0.9734105709907918,0.0,False,True,,logei,0.43435309996129945,False,True,-0.9961456491304964,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.02113173767977,70.44536214541945,8.236944203352454,8.805670268177431,-0.1892230366634753,8.236944203352454,michalewicz
9,2.298484144649308,2.4731596757227625,1.0910526564509733,2.6366586021116816,0.42867336694980296,0.47450873103306573,0.47450873103306573,0.47450873103306573,0.0,False,True,0.0,logei,0.4149508000118658,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.47450873103306573,7.573212435655913,78.01857458107537,7.573212435655913,8.668730509008375,0.47450873103306573,7.573212435655913,michalewicz
10,3.141592653589793,2.2402432394755656,1.26313281877424,2.4563289588301096,0.0,1.6690561866748186,,1.6690561866748186,0.0,False,True,,logei,0.3607727999915369,False,True,-0.9917011784155868,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,6.378664980014159,84.39723956108953,6.378664980014159,8.439723956108953,0.47450873103306573,7.573212435655913,michalewicz
11,2.1647627323426195,3.0655454402183704,0.8251959981333045,2.7743121676505718,0.0,0.4574289403228945,0.4574289403228945,0.4574289403228945,0.0,False,True,0.0,logei,0.4477527999551967,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,7.590292226366084,91.98753178745562,6.378664980014159,8.362502889768693,0.47450873103306573,7.573212435655913,michalewicz
12,2.240585226579543,3.141592653589793,3.141592653589793,0.0,0.0,0.4569884947100135,0.4569884947100135,0.4569884947100135,0.0,False,True,0.0,logei,0.6312604999984615,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,7.590732671978965,99.57826445943459,6.378664980014159,8.298188704952883,0.47450873103306573,7.573212435655913,michalewicz
13,2.1882531789992883,0.3108611539156939,0.0,0.0,0.0,0.4951722045728526,,0.4951722045728526,0.0,False,True,,logei,0.7525726999738254,False,True,-0.9828122369857675,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,7.552548962116125,107.13081342155071,6.378664980014159,8.240831801657746,0.47450873103306573,7.573212435655913,michalewicz
14,2.347996264055531,3.141592653589793,1.3657820624265267,3.141592653589793,2.135421865845449,1.1840229990475293,1.1840229990475293,1.1840229990475293,0.0,False,True,0.0,logei,0.6396979999844916,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,6.863698167641449,113.99451158919216,6.378664980014159,8.142465113513726,1.1840229990475293,6.863698167641449,michalewicz
15,2.329635701654822,3.141592653589793,2.6785355188876436,3.141592653589793,3.141592653589793,0.04698047157701799,0.04698047157701799,0.04698047157701799,0.0,False,True,0.0,logei,0.654802999983076,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,8.00074069511196,121.99525228430412,6.378664980014159,8.133016818953609,1.1840229990475293,6.863698167641449,michalewicz
16,2.262386973779163,3.141592653589793,1.1510356002283866,2.844589361506992,1.539417720437007,1.0807837970548415,,1.0807837970548415,0.0,False,True,,logei,0.4534063000464812,False,True,-0.9635155462140302,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,6.966937369634136,128.96218965393825,6.378664980014159,8.06013685337114,1.1840229990475293,6.863698167641449,michalewicz
17,2.351153454269463,3.141592653589793,1.4497203987077485,3.141592653589793,2.2845545767569595,0.3556826018481939,0.3556826018481939,0.3556826018481939,0.0,False,True,0.0,logei,0.5166557999909855,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,7.692038564840784,136.65422821877902,6.378664980014159,8.038484012869354,1.1840229990475293,6.863698167641449,michalewicz
18,2.381649873590116,3.141592653589793,1.1242696029301251,3.141592653589793,2.0522347355834003,0.16536534000060388,0.16536534000060388,0.16536534000060388,0.0,False,True,0.0,logei,0.43845399998826906,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,7.882355826688374,144.5365840454674,6.378664980014159,8.02981022474819,1.1840229990475293,6.863698167641449,michalewicz
19,2.287586372316643,3.141592653589793,1.722535993319601,3.141592653589793,2.1717236389075976,0.7499710744672147,0.7499710744672147,0.7499710744672147,0.0,False,True,0.0,logei,0.583628399996087,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,7.297750092221763,151.83433413768918,6.378664980014159,7.991280744088904,1.1840229990475293,6.863698167641449,michalewicz
20,1.917127200441886,3.141592653589793,3.141592653589793,3.141592653589793,0.02130925241403905,-0.7039244017871963,,-0.7039244017871963,0.0,False,True,,logei,0.31417640001745895,False,True,-0.9189588860435479,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,8.751645568476174,160.58597970616535,6.378664980014159,8.029298985308268,1.1840229990475293,6.863698167641449,michalewicz
21,2.2729915814845634,3.1102732196977874,1.4079333883476348,2.713581048209011,2.156425962441268,1.2091124583207498,1.2091124583207498,1.2091124583207498,0.0,False,True,0.0,logei,0.41766120004467666,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,6.838608708368229,167.4245884145336,6.378664980014159,7.972599448311123,1.2091124583207498,6.838608708368229,michalewicz
22,2.546002323667513,2.929261695652157,1.4551456471444288,2.589443207988617,2.149311060435252,-0.6090429606077054,-0.6090429606077054,-0.6090429606077054,0.0,False,True,0.0,logei,0.7264328000019304,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,8.656764127296684,176.08135254183028,6.378664980014159,8.003697842810467,1.2091124583207498,6.838608708368229,michalewicz
23,2.2695637290030026,3.141592653589793,1.1107404833646155,0.0,3.141592653589793,0.7210985678949337,0.7210985678949337,0.7210985678949337,0.0,False,True,0.0,logei,0.40184960002079606,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,7.326622598794045,183.40797514062433,6.378664980014159,7.974259788722797,1.2091124583207498,6.838608708368229,michalewicz
24,2.2677668602397882,3.141592653589793,0.1244543758965036,0.0,3.141592653589793,0.3710009065451209,,0.3710009065451209,0.0,False,True,,logei,0.41907000000355765,False,True,-0.7860811838351144,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6690561866748186,7.676720260143857,191.0846954007682,6.378664980014159,7.961862308365341,1.2091124583207498,6.838608708368229,michalewicz
25,2.2983715040823465,2.720932481269272,1.4079309572927055,3.141592653589793,2.139920350702114,1.7429604591524672,,1.7429604591524672,0.0,False,True,,logei,0.7384904000209644,False,True,-0.7860811838351144,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.7429604591524672,6.304760707536511,197.3894561083047,6.304760707536511,7.895578244332188,1.2091124583207498,6.838608708368229,michalewicz
26,1.7709702059759607,3.141592653589793,1.4055548366299802,2.725858778166941,2.157264749925129,-0.0962576423824509,-0.0962576423824509,-0.0962576423824509,0.0,False,True,0.0,logei,0.8509755000122823,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.7429604591524672,8.14397880907143,205.53343491737613,6.304760707536511,7.905132112206774,1.2091124583207498,6.838608708368229,michalewicz
27,2.2813125029669723,3.1415912858077477,1.500517551658907,0.6062264570080882,3.141592653589793,0.3682233189834143,0.3682233189834143,0.3682233189834143,0.0,False,True,0.0,logei,1.2251674000290222,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.7429604591524672,7.679497847705564,213.2129327650817,6.304760707536511,7.896775287595618,1.2091124583207498,6.838608708368229,michalewicz
28,2.325386148099667,3.141592653589793,1.3532508293571561,2.461879660356445,2.166311582907021,2.8143537286797913,2.8143537286797913,2.8143537286797913,0.0,False,True,0.0,logei,1.3628633999614976,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8143537286797913,5.2333674380091875,218.44630020309089,5.2333674380091875,7.801653578681817,2.8143537286797913,5.2333674380091875,michalewicz
29,2.157009185486336,3.141592653589793,1.8805981746818372,0.0,2.2346022267350105,1.839596906139132,1.839596906139132,1.839596906139132,0.0,False,True,0.0,logei,0.29452509997645393,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8143537286797913,6.208124260549846,224.65442446364074,5.2333674380091875,7.746704291849681,2.8143537286797913,5.2333674380091875,michalewicz
30,2.090172336322775,3.141592653589793,1.8981294008844696,0.0,1.3679625518461935,0.16230892561805782,0.16230892561805782,0.16230892561805782,0.0,False,True,0.0,logei,0.27860830002464354,False,False,,10,22fd6619-dbe7-40ad-bbf1-13f34579ada1,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8143537286797913,7.88541224107092,232.53983670471166,5.2333674380091875,7.7513278901570555,2.8143537286797913,5.2333674380091875,michalewicz
