iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,0.90007361838061,0.90007361838061,0.0,False,True,0.0,logei,0.0,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,-0.07730669503760453,-0.07730669503760453,0.0,False,True,0.0,logei,0.0,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,0.90007361838061,7.147647548308369,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.04660950384501,-1.04660950384501,0.0,False,True,0.0,logei,0.0,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,0.90007361838061,7.147647548308369,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,0.40980425343275584,0.40980425343275584,0.0,False,True,0.0,logei,0.0,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.90007361838061,7.147647548308369,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,,-1.0539382228456007,0.0,False,True,,logei,0.0,False,True,-1.04660950384501,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.90007361838061,7.147647548308369,michalewicz
6,2.700314384653006,3.0345597653756142,2.8472940607475548,0.0,0.0,-0.555985862986182,-0.555985862986182,-0.555985862986182,0.0,False,True,0.0,logei,0.9266719999723136,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.60370702967516,49.7102894130349,7.147647548308369,8.285048235505817,0.90007361838061,7.147647548308369,michalewicz
7,1.7757299868016603,3.141592653589793,3.0059117966276996,0.0,0.0,-0.9904771252319625,-0.9904771252319625,-0.9904771252319625,0.0,False,True,0.0,logei,0.4996988999773748,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.03819829192094,58.74848770495584,7.147647548308369,8.392641100707978,0.90007361838061,7.147647548308369,michalewicz
8,3.0167181636898643,2.7801112556983054,3.141592653589793,1.1392695212167974,0.9257133091023535,2.047407995381729,2.047407995381729,2.047407995381729,0.0,False,True,0.0,logei,0.4128360999748111,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.047407995381729,6.0003131713072495,64.74880087626309,6.0003131713072495,8.093600109532886,2.047407995381729,6.0003131713072495,michalewicz
9,3.141592653589793,2.590904101346335,2.7856229890734854,1.4304116626312802,0.7014405428686274,-0.8261069632207979,,-0.8261069632207979,0.0,False,True,,logei,0.46362960000988096,False,True,-0.9035788727828064,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.047407995381729,8.873828129909777,73.62262900617287,6.0003131713072495,8.180292111796986,2.047407995381729,6.0003131713072495,michalewicz
10,3.141592653589793,2.7818999373646562,3.141592653589793,1.5791099991408688,0.961660669409352,0.8197840044309102,0.8197840044309102,0.8197840044309102,0.0,False,True,0.0,logei,0.4526703000301495,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.047407995381729,7.227937162258068,80.85056616843094,6.0003131713072495,8.085056616843094,2.047407995381729,6.0003131713072495,michalewicz
11,3.141592653589793,1.7210195602144966,3.141592653589793,1.062137621892497,0.9541194402014304,2.426134935115761,2.426134935115761,2.426134935115761,0.0,False,True,0.0,logei,0.537056399974972,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.426134935115761,5.621586231573217,86.47215240000416,5.621586231573217,7.861104763636742,2.426134935115761,5.621586231573217,michalewicz
12,3.141592653589793,1.7239660628671107,3.141592653589793,1.0641362255929474,1.0405378493118589,2.3806556185274186,2.3806556185274186,2.3806556185274186,0.0,False,True,0.0,logei,0.452700299967546,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.426134935115761,5.66706554816156,92.13921794816572,5.621586231573217,7.678268162347144,2.426134935115761,5.621586231573217,michalewicz
13,2.8270500702920196,2.1989161127249504,3.141592653589793,0.7449438000452507,0.9879082220156488,0.5623560860846556,0.5623560860846556,0.5623560860846556,0.0,False,True,0.0,logei,0.2419454000191763,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.426134935115761,7.485365080604323,99.62458302877005,5.621586231573217,7.663429463751542,2.426134935115761,5.621586231573217,michalewicz
14,3.141592653589793,0.6836799739000906,3.141592653589793,1.1686150649779656,0.5834657423725024,0.29151905050086757,0.29151905050086757,0.29151905050086757,0.0,False,True,0.0,logei,0.4135450999601744,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.426134935115761,7.756202116188111,107.38078514495815,5.621586231573217,7.670056081782725,2.426134935115761,5.621586231573217,michalewicz
15,3.141592653589793,1.592840834570382,3.141592653589793,1.156551990743316,0.996466750019795,3.9691510952525,3.9691510952525,3.9691510952525,0.0,False,True,0.0,logei,0.2927409000112675,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.9691510952525,4.078570071436478,111.45935521639463,4.078570071436478,7.4306236810929756,3.9691510952525,4.078570071436478,michalewicz
16,2.8833339248221956,1.5544954974361238,3.141592653589793,1.3414080546180163,0.6859103063326791,0.8739354723972909,0.8739354723972909,0.8739354723972909,0.0,False,True,0.0,logei,0.8084715000004508,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.9691510952525,7.173785694291688,118.63314091068631,4.078570071436478,7.414571306917894,3.9691510952525,4.078570071436478,michalewicz
17,3.139148774488622,1.4727845862032505,3.141592653589793,1.2433654282112194,0.9967784232197668,2.2813070594207585,2.2813070594207585,2.2813070594207585,0.0,False,True,0.0,logei,0.5307477000169456,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.9691510952525,5.76641410726822,124.39955501795453,4.078570071436478,7.31762088340909,3.9691510952525,4.078570071436478,michalewicz
18,3.141592653589793,1.5874338722002097,3.141592653589793,0.9646508220920037,1.0353504577999846,2.60179161382051,2.60179161382051,2.60179161382051,0.0,False,True,0.0,logei,0.5144504000199959,False,False,,7,60f8ed50-8794-4549-aa06-6ed5470ae29b,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.9691510952525,5.445929552868469,129.845484570823,4.078570071436478,7.213638031712389,3.9691510952525,4.078570071436478,michalewicz
