iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,0.8872794804849488,0.0,False,True,0.0,ucb,0.0,False,False,,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.9325116878672203,-0.9325116878672203,0.0,False,True,0.0,ucb,0.0,False,False,,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,,0.8650715343080728,0.0,False,True,,ucb,0.0,False,True,-0.9325116878672203,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,1.1832821562984503,0.0,False,True,0.0,ucb,0.0,False,False,,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-0.6877722785634273,-0.6877722785634273,0.0,False,True,0.0,ucb,0.0,False,False,,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,2.2300057074632513,3.0530694472786095,2.0665613118655304,2.553439986591816,1.7252481199413991,2.543293664455358,2.543293664455358,2.543293664455358,0.0,False,True,0.0,ucb,0.5130310000386089,False,False,,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.543293664455358,5.50442750223362,44.42768413101769,5.50442750223362,7.404614021836282,2.543293664455358,5.50442750223362,michalewicz
7,1.0183385026158045,3.141592653589793,3.141592653589793,2.867968831296563,2.0598697747185466,-1.0241414644871578,-1.0241414644871578,-1.0241414644871578,0.0,False,True,0.0,ucb,0.5415132000343874,False,False,,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.543293664455358,9.071862631176137,53.49954676219383,5.50442750223362,7.642792394599119,2.543293664455358,5.50442750223362,michalewicz
8,2.1015244171580716,3.141592653589793,3.141592653589793,0.0,0.0,0.21985786707696517,0.21985786707696517,0.21985786707696517,0.0,False,True,0.0,ucb,0.5665922000189312,False,False,,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.543293664455358,7.827863299612013,61.32741006180584,5.50442750223362,7.66592625772573,2.543293664455358,5.50442750223362,michalewicz
9,2.1510256639975136,3.141592653589793,3.141592653589793,3.141592653589793,2.962020771734315,0.677135461896093,,0.677135461896093,0.0,False,True,,ucb,0.5899749000091106,False,True,-0.8835638060064617,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.543293664455358,7.3705857047928856,68.69799576659872,5.50442750223362,7.633110640733191,2.543293664455358,5.50442750223362,michalewicz
10,3.141592653589793,3.141592653589793,2.0466153099539466,2.8235351104596274,0.0,-1.0472308083297408,,-1.0472308083297408,0.0,False,True,,ucb,0.704395700013265,False,True,-0.8835638060064617,11,8b788132-e8a2-4f42-bca3-4f0baeae3837,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.543293664455358,9.09495197501872,77.79294774161744,5.50442750223362,7.779294774161744,2.543293664455358,5.50442750223362,michalewicz
