iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,0.8872794804849488,0.0,False,True,0.0,logei,0.0,False,False,,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.9325116878672203,-0.9325116878672203,0.0,False,True,0.0,logei,0.0,False,False,,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.8650715343080728,0.8650715343080728,0.0,False,True,0.0,logei,0.0,False,False,,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,1.1832821562984503,0.0,False,True,0.0,logei,0.0,False,False,,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,,-0.6877722785634273,0.0,False,True,,logei,0.0,False,True,-0.9325116878672203,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,0.0,2.410338994198403,2.1460170947469988,0.35566060706750713,0.25179238277489757,-0.45835244052513263,-0.45835244052513263,-0.45835244052513263,0.0,False,True,0.0,logei,0.34241399995516986,False,False,,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.50607360721411,47.42933023599819,6.864439010390528,7.904888372666364,1.1832821562984503,6.864439010390528,michalewicz
7,1.6454493814766824,1.785248390918198,1.1311092054127971,1.5898956028474067,2.110717054630125,-0.322139789975493,-0.322139789975493,-0.322139789975493,0.0,False,True,0.0,logei,0.36316240002634004,False,False,,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.369860956664471,55.79919119266266,6.864439010390528,7.971313027523237,1.1832821562984503,6.864439010390528,michalewicz
8,3.141592653589793,2.2523701302711263,1.9550894962910323,3.141592653589793,1.5621936809828723,-1.0531631116476954,-1.0531631116476954,-1.0531631116476954,0.0,False,True,0.0,logei,0.37360849999822676,False,False,,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.100884278336673,64.90007547099934,6.864439010390528,8.112509433874918,1.1832821562984503,6.864439010390528,michalewicz
9,2.3300509529479734,3.141592653589793,2.4857285239186586,2.4470496372103434,1.4844897763564742,0.7739659583385405,0.7739659583385405,0.7739659583385405,0.0,False,True,0.0,logei,0.6721762999659404,False,False,,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.273755208350438,72.17383067934978,6.864439010390528,8.019314519927754,1.1832821562984503,6.864439010390528,michalewicz
10,2.3940468711590093,0.6599483308752271,0.0,2.3342459218804064,2.354466610141078,-0.3647994478550946,-0.3647994478550946,-0.3647994478550946,0.0,False,True,0.0,logei,0.46115930000087246,False,False,,11,e9febad4-a5b7-49aa-9bae-7a94515632ed,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.412520614544073,80.58635129389386,6.864439010390528,8.058635129389385,1.1832821562984503,6.864439010390528,michalewicz
