dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
schwefel,value,exact,drift,0,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-3.534719238559222,-3.009333083548441,9.70680343460471,-0.3641486368167263,-15.587307600948535,8.517869123830092,,,-0.8142611058360827,0.461192286122938,5.0,0.625,0.6149230481639173,0.8
schwefel,value,exact,drift,0,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,3.6575127764094773,13.822576233810679,20.87011213892513,0.17525122778750193,-22.256154104969212,29.571179657788164,-0.7193885127248097,1.049259622266686,0.3918736584731544,0.7151335194013952,6.0,0.8125,0.7891128489946431,0.9285714285714286
schwefel,value,exact,drift,0,0.25,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-1.8477919125930158,-1.2419916925062893,13.112727350218568,-0.14091591041601395,-18.129393381621252,14.43380955643522,-1.014138883706693,0.7490098130993765,-0.3150975548014779,0.768441002290428,6.0,0.8125,0.7932294217191515,0.9285714285714286
schwefel,value,exact,drift,0,0.25,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,15.41246464762657,7.362613955322928,27.93050220705703,0.551814805669065,-19.267834394626924,50.092763689880066,-0.4268757197482088,1.4752229856827275,1.2338954164668658,0.2847842212111761,5.0,0.625,0.4781882728037464,0.8
schwefel,value,exact,drift,0,1.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,22.117247291413506,29.01379358510293,19.160955294353514,1.1542872968307156,-1.674221068777058,45.90871565160407,-0.04861804722820872,2.2858127076136228,2.5810648612779574,0.061258532968146706,1.0,0.125,0.25349764322162105,0.3076923076923077
schwefel,value,exact,drift,0,1.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,15.859963360342892,10.873734370824351,17.00488832891251,0.9326708328555758,-5.254394271143141,36.974320991828925,-0.17805397704385337,1.973052540997159,2.085515382896412,0.10536354403991671,0.0,0.0625,0.28096945077311125,0.25
schwefel,value,exact,drift,0,5.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,32.16417708614758,38.525680367240184,27.138981810078267,1.1851652103692103,-1.5333195753334294,65.8616737476286,-0.031294362840350316,2.3304296877908888,2.650109974953393,0.05697524787588915,0.0,0.0625,0.25349764322162105,0.25
schwefel,value,exact,drift,0,5.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,30.451869818566934,33.52440287296086,13.93327657569542,2.185549798938593,13.15142191751011,47.75231771962376,0.4663813733907042,3.8597023002699946,4.887037918637692,0.008119339422417679,0.0,0.0625,0.12990943075868286,0.25
schwefel,value,exact,drift,20,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-5.833595032284532,-3.6604085272967097,5.7822462876203815,-1.0088804146537458,-13.013202076370128,1.3460120118010623,,,-2.2559251883339506,0.08707212020581387,0.0,0.0625,0.27863078465860436,0.25
schwefel,value,exact,drift,20,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,2.774282779222452,2.848992600285982,6.9436850358615105,0.39954041188422706,-5.847440944672998,11.396006503117901,-0.5385563266063741,1.294148035853171,0.8933995207313965,0.42213709864482135,3.0,0.625,0.5873211807232297,0.8
schwefel,value,exact,drift,20,0.25,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-2.146957620395875,-0.7217932585036806,7.849933806457025,-0.2735000922721002,-11.893937816156198,7.600022575364447,-1.1532412377903736,0.6375704529029799,-0.6115647981728809,0.573876543584272,6.0,0.8125,0.6961298598238294,0.9285714285714286
schwefel,value,exact,drift,20,0.25,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,6.9252168235752745,2.848992600285982,13.97024430010856,0.4957119342230443,-10.421132569980864,24.271566217131415,-0.4670836635340073,1.407177199421318,1.1084455821806316,0.32982671290630744,4.0,0.4375,0.48280662636405863,0.7
schwefel,value,exact,drift,20,1.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-0.924968708725251,0.12342205908147719,4.6241262358703485,-0.2000310245749929,-6.666579778954949,4.816642361504448,,,-0.44728296855861505,0.67782277433005,7.0,1.0,0.7746545992343429,1.0
schwefel,value,exact,drift,20,1.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,9.540234428827853,5.726310515048965,9.430308226052068,1.0116566924580581,-2.1690397874258025,21.24950864508151,-0.13083134815488454,2.082907313423574,2.262133134228817,0.08647621997579234,0.0,0.125,0.27863078465860436,0.3076923076923077
schwefel,value,exact,drift,20,5.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,5.981343246689605,3.092388855432276,5.247089674567521,1.13993539612654,-0.5337790975675905,12.4964655909468,-0.05672496233734198,2.265154032293399,2.548973035697094,0.06337441080540526,0.0,0.0625,0.25349764322162105,0.25
schwefel,value,exact,drift,20,5.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,10.5002431778536,12.326546803603037,8.776049775591495,1.196465772910443,-0.3966618749425841,21.397148230649783,-0.02499388916452864,2.3468150745163965,2.6753788009795776,0.055494554228343394,0.0,0.125,0.25349764322162105,0.3076923076923077
schwefel,value,exact,gaussian,0,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-23.5848832931308,-27.93588240678328,12.901462290529782,-1.8280783032201784,-39.6041645434651,-7.565602042796499,-3.2993305447423014,-0.2999256127274545,-4.0877073541927915,0.015003288169503186,0.0,0.0625,0.16003507380803397,0.25
schwefel,value,exact,gaussian,0,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,3.782425704166627,3.3704552246105663,14.353217329301168,0.2635245894622559,-14.039447512021013,21.604298920354267,-0.6456851476747125,1.1424481012220649,0.5892588957803289,0.587359569226356,5.0,0.625,0.6961298598238294,0.8
schwefel,value,exact,gaussian,0,0.25,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,8.059087156657824,12.180008955557597,15.107971623085147,0.533432770309381,-10.69993729361109,26.81811160692674,-0.43993459110941296,1.4527613249774742,1.1927919358378074,0.2988676705023415,3.0,0.3125,0.4781882728037464,0.5555555555555556
