dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
schwefel,value,exact,drift,0,0.05,anch5x3-detrend,logei,5,0.0,0.0,-0.23661215501774296,-0.15151872181885118,-3.534719238559222,-3.009333083548441,9.70680343460471,-11.028407326983743,3.9589688498652977,-0.07213712731753522,92.94060244197668,-0.23661215501774296,0
schwefel,value,exact,drift,0,0.05,anch5x3-detrend,qnei,5,0.0,0.0,0.22501963256054597,0.1466108764670594,3.6575127764094773,13.822576233810679,20.87011213892513,-14.448622413911426,17.378290733562796,0.07464311788590754,95.0282100263254,0.2408836541527301,0
schwefel,value,exact,drift,0,0.25,anch5x3-detrend,logei,5,0.0,0.0,-0.07661747653454198,-0.07059914877058193,-1.8477919125930158,-1.2419916925062893,13.112727350218568,-11.136833534948607,8.700887169875879,-0.0377100390325106,94.62752976794289,0.08866647211538976,0
schwefel,value,exact,drift,0,0.25,anch5x3-detrend,qnei,5,0.0,0.0,0.6167058069610889,0.31627385023533927,15.41246464762657,7.362613955322928,27.93050220705703,-6.618557982801638,37.443487278054775,0.3145400948495218,106.78316189754246,0.6949682761102297,0
schwefel,value,exact,drift,0,1.0,anch5x3-detrend,logei,5,0.0,0.0,0.5116505286119308,0.5772891193082712,22.117247291413506,29.01379358510293,19.160955294353514,5.790091355201722,34.67414330424204,0.45137239370231635,118.59256897194942,1.1959821947939204,0
schwefel,value,exact,drift,0,1.0,anch5x3-detrend,qnei,5,0.0,0.0,0.5480651428725956,0.6960177898947539,15.859963360342892,10.873734370824351,17.00488832891251,4.143536825640075,28.98937706235863,0.32367272163965083,107.2306606102588,1.230665136164973,0
schwefel,value,exact,drift,0,5.0,anch5x3-detrend,logei,5,0.0,0.0,0.9603575756008716,1.1760777565471527,32.16417708614758,38.525680367240184,27.138981810078267,10.701549916578879,52.63762798513493,0.6564117772683179,128.63949876668352,2.3960946657659155,0
schwefel,value,exact,drift,0,5.0,anch5x3-detrend,qnei,5,0.0,0.0,1.0304834817839172,0.9881887541028416,30.451869818566934,33.52440287296086,13.93327657569542,19.433595372614175,41.470144264519696,0.6214667309911619,121.82256706848284,3.389887595030518,0
schwefel,value,exact,drift,20,0.05,anch5x3-detrend,logei,5,18.53650250386082,0.173749199118447,-0.2786251760489794,-0.23775544445102925,-5.833595032284532,-3.6604085272967097,5.7822462876203815,-11.050640460025386,-2.3258376694222136,-0.20115844938912178,90.64172664825138,-0.2618937737255106,0
schwefel,value,exact,drift,20,0.05,anch5x3-detrend,qnei,5,15.363749279169662,-8.61133046812347,0.16076316695533255,0.2279194080228769,2.774282779222452,2.848992600285982,6.9436850358615105,-2.512992596244243,8.379007345528791,0.09566492342146389,94.14498002913835,0.1634012714214252,0
