iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,8.702492039700847,2.8681720908755537,1.093462604652252,-2.7947996917665967,True,-3.8882622964188487,logei,0.0,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,0.15659286124781668,0.15659286124781668,0.15659286124781668,0.15659286124781668,1.093462604652252,0.15659286124781668,branin
2,6.031481500515619,7.775340829201788,-1.7870358936892645,-6.7196370905798695,True,-4.932601196890605,logei,0.0,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,3.037091359589333,3.1936842208371496,0.15659286124781668,1.5968421104185748,1.093462604652252,0.15659286124781668,branin
3,7.1607462960356525,9.153801204905076,-2.509995580323207,-6.748230726131691,True,-4.238235145808485,logei,0.0,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,3.7600510462232757,6.953735267060425,0.15659286124781668,2.3179117556868083,1.093462604652252,0.15659286124781668,branin
4,8.603936491828847,9.182376290487625,-1.4555553772043401,-4.362989982105537,True,-2.907434604901197,logei,0.0,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,2.7056108431044086,9.659346110164833,0.15659286124781668,2.4148365275412083,1.093462604652252,0.15659286124781668,branin
5,0.2658773446759721,4.372480001295087,0.27663796601556684,-1.3503176899949147,True,-1.6269556560104816,logei,0.0,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,0.9734174998845018,10.632763610049334,0.15659286124781668,2.126552722009867,0.27663796601556684,0.9734174998845018,branin
6,1.6463448669731264,0.0,0.1593746172729173,-1.6748255439431858,True,-1.8342001612161032,logei,0.5330400999519043,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,1.0906808486271513,11.723444458676486,0.15659286124781668,1.9539074097794142,0.27663796601556684,0.9734174998845018,branin
7,10.0,0.0,0.7445238005749768,-2.838956674432234,True,-3.583480475007211,logei,0.644848300027661,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,0.5055316653250919,12.228976124001578,0.15659286124781668,1.7469965891430825,0.27663796601556684,0.9734174998845018,branin
8,0.0,0.0,-1.3919476339504895,-5.496738576139943,True,-4.104790942189454,logei,0.5337876999983564,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,2.642003099850558,14.870979223852135,0.15659286124781668,1.858872402981517,0.27663796601556684,0.9734174998845018,branin
9,1.7734179421653147,2.9200606317355238,0.8619041435625018,-2.9128322159598126,True,-3.7747363595223145,logei,0.5346265000407584,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,0.3881513223375669,15.259130546189702,0.15659286124781668,1.6954589495766337,0.27663796601556684,0.9734174998845018,branin
10,0.0,5.873858114275839,0.3302044572848524,-4.995468890009507,True,-5.32567334729436,logei,0.48573990003205836,False,0,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,0.9198510086152163,16.178981554804917,0.15659286124781668,1.6178981554804917,0.27663796601556684,0.9734174998845018,branin
11,0.3490919072066627,3.6741415188583133,0.20602370556741056,1.122187889025226,True,0.9161641834578154,logei,0.49943100003292784,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,1.044031760332658,17.223013315137575,0.15659286124781668,1.565728483194325,0.20602370556741056,1.044031760332658,branin
12,0.15743240726634314,3.1912434979661928,0.02265989130755841,0.4939634050904882,True,0.4713035137829298,logei,0.7780027000117116,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,1.2273955745925103,18.450408889730085,0.15659286124781668,1.5375340741441736,0.20602370556741056,1.044031760332658,branin
13,0.6492730319060206,3.543481240540848,0.31997867346787046,0.8132561631579396,True,0.4932774896900691,logei,0.6291379000176676,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,0.9300767924321982,19.380485682162284,0.15659286124781668,1.4908065909355603,0.20602370556741056,1.044031760332658,branin
14,0.0,3.595619953850728,0.05429268671106917,1.2089941115478946,True,1.1547014248368255,logei,0.6166316000162624,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,1.1957627791889995,20.576248461351284,0.15659286124781668,1.4697320329536632,0.05429268671106917,1.1957627791889995,branin
15,3.650037509504952,0.0,1.0169868554595487,1.1495348274219983,True,0.1325479719624496,logei,0.624103499983903,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,0.23306861044051996,20.809317071791803,0.15659286124781668,1.3872878047861201,0.05429268671106917,1.1957627791889995,branin
16,3.7385663815198646,0.5668218575225504,1.0910964127002827,3.028480368416406,True,1.9373839557161232,logei,0.5817884000134654,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,0.15895905319978598,20.96827612499159,0.15659286124781668,1.3105172578119744,1.0910964127002827,0.15895905319978598,branin
17,4.671585063396647,0.8609415679823906,0.7961517294879222,2.5303172610686473,True,1.7341655315807252,logei,0.41459920001216233,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.093462604652252,0.45390373641214643,21.422179861403738,0.15659286124781668,1.2601282271413963,1.0910964127002827,0.15895905319978598,branin
18,3.559790674031135,0.8458115907298418,1.1498121615095043,1.481064179433944,True,0.3312520179244398,logei,0.5423142000217922,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1498121615095043,0.10024330439056439,21.5224231657943,0.10024330439056439,1.1956901758774612,1.0910964127002827,0.15895905319978598,branin
19,4.761991961506271,0.5208940401765882,0.7347854583534291,1.6956236074524271,True,0.960838149098998,logei,0.6612330000498332,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1498121615095043,0.5152700075466395,22.03769317334094,0.10024330439056439,1.1598785880705758,1.0910964127002827,0.15895905319978598,branin
20,4.05406444771609,0.6111188190527546,1.0178987375456436,0.4511554652475829,True,-0.5667432722980608,logei,0.6247255000052974,False,1,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1498121615095043,0.23215672835442502,22.269849901695366,0.10024330439056439,1.1134924950847682,1.0910964127002827,0.15895905319978598,branin
21,5.668015631402567,1.305118730907379,0.4137324524780346,0.7956980419961261,True,0.38196558951809156,logei,0.5242434000247158,False,2,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1498121615095043,0.8363230134220341,23.1061729151174,0.10024330439056439,1.1002939483389238,1.0910964127002827,0.15895905319978598,branin
22,4.3795337022862135,0.7217488228464398,0.9111113397513818,5.959041507399032,True,5.0479301676476505,logei,0.5743504999554716,False,2,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1498121615095043,0.33894412614868685,23.445117041266087,0.10024330439056439,1.0656871382393676,0.9111113397513818,0.33894412614868685,branin
23,4.301105896128171,0.5287310364412484,0.9248571958950578,2.7643992045940857,True,1.839542008699028,logei,0.5637312000035308,False,2,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1498121615095043,0.3251982700050109,23.770315311271098,0.10024330439056439,1.0334919700552652,0.9111113397513818,0.33894412614868685,branin
24,4.134438310026807,0.6718288585532768,0.9978027426615882,2.6753224857991484,True,1.6775197431375601,logei,0.5234097000211477,False,2,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1498121615095043,0.25225272323848047,24.02256803450958,0.10024330439056439,1.0009403347712325,0.9111113397513818,0.33894412614868685,branin
25,4.45479308898457,0.5385624578111903,0.8657341179922143,4.233466263751145,True,3.367732145758931,logei,0.47427179996157065,False,2,9,cdb33f53-0d7c-4428-9c08-ded4c4ea442c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1498121615095043,0.3843213479078543,24.406889382417432,0.10024330439056439,0.9762755752966973,0.9111113397513818,0.33894412614868685,branin
